site,taxon,class,n
34,SCUB,>4cm,0
34,SINT,<4cm,3
34,SINT,>4cm,2
34,SLAC,<4cm,0
34,SLAC,>4cm,0
34,SRAD,<4cm,0
34,SRAD,>4cm,1
34,SSID,<4cm,6
34,SSID,>4cm,6
35,AAGA,<4cm,0
35,AAGA,>4cm,2
35,ACER,<4cm,0
35,ACER,>4cm,0
35,AFRA,<4cm,0
35,AFRA,>4cm,0
35,ALAM,<4cm,0
35,ALAM,>4cm,0
35,CNAT,<4cm,0
35,CNAT,>4cm,0
35,DLAB,<4cm,0
35,DLAB,>4cm,0
35,DSTO,<4cm,0
35,DSTO,>4cm,3
35,EFAS,<4cm,0
35,EFAS,>4cm,0
35,FFRA,<4cm,0
35,FFRA,>4cm,0
35,MALI,<4cm,0
35,MALI,>4cm,0
35,MANG,<4cm,1
35,MANG,>4cm,0
35,MCAV,<4cm,1
35,MCAV,>4cm,5
35,MDEC,<4cm,0
35,MDEC,>4cm,0
35,MLAM,<4cm,0
35,MLAM,>4cm,0
35,MMEA,<4cm,0
35,MMEA,>4cm,0
35,MPHA,<4cm,0
35,MPHA,>4cm,1
35,OCUL,<4cm,0
35,OCUL,>4cm,0
35,OFAV,<4cm,0
35,OFAV,>4cm,0
35,OFRA,<4cm,0
35,OFRA,>4cm,0
35,PAME,<4cm,0
35,PAME,>4cm,0
35,PAST,<4cm,6
35,PAST,>4cm,5
35,PCLI,<4cm,0
35,PCLI,>4cm,0
35,PPOR,<4cm,2
35,PPOR,>4cm,0
35,PSTR,<4cm,1
35,PSTR,>4cm,0
35,SBOU,<4cm,6
35,SBOU,>4cm,0
35,SCUB,<4cm,0
35,SCUB,>4cm,0
35,SINT,<4cm,4
35,SINT,>4cm,4
35,SLAC,<4cm,0
35,SLAC,>4cm,0
35,SRAD,<4cm,11
35,SRAD,>4cm,3
35,SSID,<4cm,33
35,SSID,>4cm,4
36,AAGA,<4cm,0
36,AAGA,>4cm,0
36,ACER,<4cm,0
36,ACER,>4cm,0
36,AFRA,<4cm,0
36,AFRA,>4cm,0
36,ALAM,<4cm,0
36,ALAM,>4cm,0
36,CNAT,<4cm,1
36,CNAT,>4cm,0
36,DLAB,<4cm,0
36,DLAB,>4cm,0
36,DSTO,<4cm,0
36,DSTO,>4cm,1
36,EFAS,<4cm,0
36,EFAS,>4cm,0
36,FFRA,<4cm,0
36,FFRA,>4cm,0
36,MALI,<4cm,0
36,MALI,>4cm,0
36,MANG,<4cm,0
36,MANG,>4cm,0
36,MCAV,<4cm,3
36,MCAV,>4cm,2
36,MDEC,<4cm,0
36,MDEC,>4cm,1
36,MLAM,<4cm,0
36,MLAM,>4cm,0
36,MMEA,<4cm,0
36,MMEA,>4cm,0
36,MPHA,<4cm,0
36,MPHA,>4cm,1
36,OCUL,<4cm,0
36,OCUL,>4cm,0
36,OFAV,<4cm,0
36,OFAV,>4cm,0
36,OFRA,<4cm,0
36,OFRA,>4cm,0
36,PAME,<4cm,0
36,PAME,>4cm,0
36,PAST,<4cm,11
36,PAST,>4cm,6
36,PCLI,<4cm,0
36,PCLI,>4cm,0
36,PPOR,<4cm,1
36,PPOR,>4cm,2
36,PSTR,<4cm,0
36,PSTR,>4cm,0
36,SBOU,<4cm,0
36,SBOU,>4cm,0
36,SCUB,<4cm,0
36,SCUB,>4cm,0
36,SINT,<4cm,1
36,SINT,>4cm,3
36,SLAC,<4cm,0
36,SLAC,>4cm,0
36,SRAD,<4cm,5
36,SRAD,>4cm,1
36,SSID,<4cm,21
36,SSID,>4cm,0
37,AAGA,<4cm,0
37,AAGA,>4cm,0
37,ACER,<4cm,0
37,ACER,>4cm,0
37,AFRA,<4cm,0
37,AFRA,>4cm,1
37,ALAM,<4cm,0
37,ALAM,>4cm,0
37,CNAT,<4cm,1
37,CNAT,>4cm,0
37,DLAB,<4cm,0
37,DLAB,>4cm,0
37,DSTO,<4cm,0
37,DSTO,>4cm,0
37,EFAS,<4cm,0
37,EFAS,>4cm,0
37,FFRA,<4cm,0
37,FFRA,>4cm,0
37,MALI,<4cm,0
37,MALI,>4cm,2
37,MANG,<4cm,0
37,MANG,>4cm,0
37,MCAV,<4cm,1
37,MCAV,>4cm,1
37,MDEC,<4cm,0
37,MDEC,>4cm,4
37,MLAM,<4cm,0
37,MLAM,>4cm,1
37,MMEA,<4cm,1
37,MMEA,>4cm,0
37,MPHA,<4cm,0
37,MPHA,>4cm,0
37,OCUL,<4cm,0
37,OCUL,>4cm,0
37,OFAV,<4cm,0
37,OFAV,>4cm,0
37,OFRA,<4cm,0
37,OFRA,>4cm,0
37,PAME,<4cm,0
37,PAME,>4cm,0
37,PAST,<4cm,2
37,PAST,>4cm,4
37,PCLI,<4cm,0
37,PCLI,>4cm,0
37,PPOR,<4cm,2
37,PPOR,>4cm,1
37,PSTR,<4cm,0
37,PSTR,>4cm,0
37,SBOU,<4cm,0
37,SBOU,>4cm,0
37,SCUB,<4cm,2
37,SCUB,>4cm,0
37,SINT,<4cm,9
37,SINT,>4cm,18
37,SLAC,<4cm,0
37,SLAC,>4cm,0
37,SRAD,<4cm,0
37,SRAD,>4cm,0
37,SSID,<4cm,18
37,SSID,>4cm,5
38,AAGA,<4cm,0
38,AAGA,>4cm,0
38,ACER,<4cm,0
38,ACER,>4cm,0
38,AFRA,<4cm,0
38,AFRA,>4cm,0
38,ALAM,<4cm,0
38,ALAM,>4cm,0
38,CNAT,<4cm,0
38,CNAT,>4cm,0
38,DLAB,<4cm,0
38,DLAB,>4cm,0
38,DSTO,<4cm,0
38,DSTO,>4cm,2
38,EFAS,<4cm,0
38,EFAS,>4cm,0
38,FFRA,<4cm,0
38,FFRA,>4cm,0
38,MALI,<4cm,0
38,MALI,>4cm,0
38,MANG,<4cm,0
38,MANG,>4cm,0
38,MCAV,<4cm,1
38,MCAV,>4cm,2
38,MDEC,<4cm,0
38,MDEC,>4cm,0
38,MLAM,<4cm,0
38,MLAM,>4cm,0
38,MMEA,<4cm,0
38,MMEA,>4cm,0
38,MPHA,<4cm,0
38,MPHA,>4cm,0
38,OCUL,<4cm,0
38,OCUL,>4cm,0
38,OFAV,<4cm,0
38,OFAV,>4cm,0
38,OFRA,<4cm,0
38,OFRA,>4cm,0
38,PAME,<4cm,0
38,PAME,>4cm,0
38,PAST,<4cm,1
38,PAST,>4cm,13
38,PCLI,<4cm,0
38,PCLI,>4cm,1
38,PPOR,<4cm,2
38,PPOR,>4cm,7
38,PSTR,<4cm,0
38,PSTR,>4cm,0
38,SBOU,<4cm,0
38,SBOU,>4cm,1
38,SCUB,<4cm,0
38,SCUB,>4cm,0
38,SINT,<4cm,0
38,SINT,>4cm,0
38,SLAC,<4cm,0
38,SLAC,>4cm,0
38,SRAD,<4cm,31
38,SRAD,>4cm,13
38,SSID,<4cm,0
38,SSID,>4cm,0
39,AAGA,<4cm,0
39,AAGA,>4cm,0
39,ACER,<4cm,0
39,ACER,>4cm,0
39,AFRA,<4cm,0
39,AFRA,>4cm,0
39,ALAM,<4cm,0
39,ALAM,>4cm,0
39,CNAT,<4cm,0
39,CNAT,>4cm,0
39,DLAB,<4cm,0
39,DLAB,>4cm,0
39,DSTO,<4cm,0
39,DSTO,>4cm,0
39,EFAS,<4cm,0
39,EFAS,>4cm,0
39,FFRA,<4cm,0
39,FFRA,>4cm,0
39,MALI,<4cm,0
39,MALI,>4cm,0
39,MANG,<4cm,0
39,MANG,>4cm,0
39,MCAV,<4cm,2
39,MCAV,>4cm,1
39,MDEC,<4cm,0
39,MDEC,>4cm,0
39,MLAM,<4cm,0
39,MLAM,>4cm,0
39,MMEA,<4cm,0
39,MMEA,>4cm,0
39,MPHA,<4cm,0
39,MPHA,>4cm,0
39,OCUL,<4cm,0
39,OCUL,>4cm,0
39,OFAV,<4cm,0
39,OFAV,>4cm,0
39,OFRA,<4cm,0
39,OFRA,>4cm,0
39,PAME,<4cm,0
39,PAME,>4cm,0
39,PAST,<4cm,1
39,PAST,>4cm,6
39,PCLI,<4cm,0
39,PCLI,>4cm,0
39,PPOR,<4cm,0
39,PPOR,>4cm,5
39,PSTR,<4cm,0
39,PSTR,>4cm,0
39,SBOU,<4cm,0
39,SBOU,>4cm,0
39,SCUB,<4cm,0
39,SCUB,>4cm,0
39,SINT,<4cm,1
39,SINT,>4cm,6
39,SLAC,<4cm,0
39,SLAC,>4cm,0
39,SRAD,<4cm,30
39,SRAD,>4cm,12
39,SSID,<4cm,1
39,SSID,>4cm,1
40,AAGA,<4cm,0
40,AAGA,>4cm,0
40,ACER,<4cm,0
40,ACER,>4cm,0
40,AFRA,<4cm,0
40,AFRA,>4cm,0
40,ALAM,<4cm,0
40,ALAM,>4cm,0
40,CNAT,<4cm,0
40,CNAT,>4cm,0
40,DLAB,<4cm,0
40,DLAB,>4cm,0
40,DSTO,<4cm,0
40,DSTO,>4cm,2
40,EFAS,<4cm,0
40,EFAS,>4cm,0
40,FFRA,<4cm,0
40,FFRA,>4cm,0
40,MALI,<4cm,0
40,MALI,>4cm,0
40,MANG,<4cm,0
40,MANG,>4cm,0
40,MCAV,<4cm,7
40,MCAV,>4cm,4
40,MDEC,<4cm,0
40,MDEC,>4cm,0
40,MLAM,<4cm,0
40,MLAM,>4cm,0
40,MMEA,<4cm,0
40,MMEA,>4cm,0
40,MPHA,<4cm,0
40,MPHA,>4cm,0
40,OCUL,<4cm,0
40,OCUL,>4cm,0
40,OFAV,<4cm,0
40,OFAV,>4cm,6
40,OFRA,<4cm,0
40,OFRA,>4cm,1
40,PAME,<4cm,0
40,PAME,>4cm,0
40,PAST,<4cm,1
40,PAST,>4cm,7
40,PCLI,<4cm,1
40,PCLI,>4cm,0
40,PPOR,<4cm,2
40,PPOR,>4cm,3
40,PSTR,<4cm,0
40,PSTR,>4cm,1
40,SBOU,<4cm,0
40,SBOU,>4cm,0
40,SCUB,<4cm,0
40,SCUB,>4cm,0
40,SINT,<4cm,4
40,SINT,>4cm,10
40,SLAC,<4cm,0
40,SLAC,>4cm,0
40,SRAD,<4cm,16
40,SRAD,>4cm,1
40,SSID,<4cm,18
40,SSID,>4cm,14
41,AAGA,<4cm,0
41,AAGA,>4cm,0
41,ACER,<4cm,0
41,ACER,>4cm,0
41,AFRA,<4cm,0
41,AFRA,>4cm,0
41,ALAM,<4cm,0
41,ALAM,>4cm,0
41,CNAT,<4cm,0
41,CNAT,>4cm,0
41,DLAB,<4cm,0
41,DLAB,>4cm,0
41,DSTO,<4cm,0
41,DSTO,>4cm,1
41,EFAS,<4cm,0
41,EFAS,>4cm,0
41,FFRA,<4cm,0
41,FFRA,>4cm,0
41,MALI,<4cm,0
41,MALI,>4cm,0
41,MANG,<4cm,0
41,MANG,>4cm,0
41,MCAV,<4cm,1
41,MCAV,>4cm,3
41,MDEC,<4cm,0
41,MDEC,>4cm,0
41,MLAM,<4cm,0
41,MLAM,>4cm,0
41,MMEA,<4cm,0
41,MMEA,>4cm,0
41,MPHA,<4cm,0
41,MPHA,>4cm,0
41,OCUL,<4cm,0
41,OCUL,>4cm,0
41,OFAV,<4cm,0
41,OFAV,>4cm,0
41,OFRA,<4cm,0
41,OFRA,>4cm,0
41,PAME,<4cm,0
41,PAME,>4cm,0
41,PAST,<4cm,0
41,PAST,>4cm,0
41,PCLI,<4cm,0
41,PCLI,>4cm,0
41,PPOR,<4cm,1
41,PPOR,>4cm,0
41,PSTR,<4cm,0
41,PSTR,>4cm,0
41,SBOU,<4cm,0
41,SBOU,>4cm,1
41,SCUB,<4cm,0
41,SCUB,>4cm,0
41,SINT,<4cm,2
41,SINT,>4cm,9
41,SLAC,<4cm,0
41,SLAC,>4cm,0
41,SRAD,<4cm,6
41,SRAD,>4cm,0
41,SSID,<4cm,9
41,SSID,>4cm,8
