site,taxon,class,n
IN-2-AR,ORBI,>4cm,0
IN-2-AR,PORI,<4cm,0
IN-2-AR,PORI,>4cm,0
IN-2-AR,SCOL,>4cm,0
IN-2-AR,SIDE,<4cm,13
IN-2-AR,SIDE,>4cm,1
IN-2-AR,SINT,<4cm,0
IN-2-AR,SINT,>4cm,0
IN-2-AR,SOLE,<4cm,0
IN-2-AR,SOLE,>4cm,0
IN-20-CP,ACER,<4cm,0
IN-20-CP,ACER,>4cm,0
IN-20-CP,AGAR,<4cm,0
IN-20-CP,AGAR,>4cm,0
IN-20-CP,DSTO,>4cm,0
IN-20-CP,EFAS,>4cm,0
IN-20-CP,FAVI,<4cm,2
IN-20-CP,FAVI,>4cm,0
IN-20-CP,HCUC,<4cm,0
IN-20-CP,HCUC,>4cm,0
IN-20-CP,MADR,<4cm,0
IN-20-CP,MADR,>4cm,0
IN-20-CP,MCAV,<4cm,2
IN-20-CP,MCAV,>4cm,0
IN-20-CP,MEAN,<4cm,1
IN-20-CP,MMEA,>4cm,0
IN-20-CP,MUSS,<4cm,0
IN-20-CP,MYCE,>4cm,0
IN-20-CP,OCUL,<4cm,0
IN-20-CP,OCUL,>4cm,0
IN-20-CP,ORBI,<4cm,0
IN-20-CP,ORBI,>4cm,0
IN-20-CP,PORI,<4cm,0
IN-20-CP,PORI,>4cm,4
IN-20-CP,SCOL,>4cm,0
IN-20-CP,SIDE,<4cm,16
IN-20-CP,SIDE,>4cm,1
IN-20-CP,SINT,<4cm,0
IN-20-CP,SINT,>4cm,0
IN-20-CP,SOLE,<4cm,0
IN-20-CP,SOLE,>4cm,0
IN-21-LR,ACER,<4cm,0
IN-21-LR,ACER,>4cm,0
IN-21-LR,AGAR,<4cm,0
IN-21-LR,AGAR,>4cm,0
IN-21-LR,DSTO,>4cm,1
IN-21-LR,EFAS,>4cm,0
IN-21-LR,FAVI,<4cm,0
IN-21-LR,FAVI,>4cm,2
IN-21-LR,HCUC,<4cm,0
IN-21-LR,HCUC,>4cm,0
IN-21-LR,MADR,<4cm,0
IN-21-LR,MADR,>4cm,0
IN-21-LR,MCAV,<4cm,5
IN-21-LR,MCAV,>4cm,1
IN-21-LR,MEAN,<4cm,1
IN-21-LR,MMEA,>4cm,0
IN-21-LR,MUSS,<4cm,0
IN-21-LR,MYCE,>4cm,0
IN-21-LR,OCUL,<4cm,0
IN-21-LR,OCUL,>4cm,0
IN-21-LR,ORBI,<4cm,0
IN-21-LR,ORBI,>4cm,0
IN-21-LR,PORI,<4cm,0
IN-21-LR,PORI,>4cm,2
IN-21-LR,SCOL,>4cm,0
IN-21-LR,SIDE,<4cm,19
IN-21-LR,SIDE,>4cm,5
IN-21-LR,SINT,<4cm,0
IN-21-LR,SINT,>4cm,0
IN-21-LR,SOLE,<4cm,4
IN-21-LR,SOLE,>4cm,0
IN-22-LR,ACER,<4cm,0
IN-22-LR,ACER,>4cm,0
IN-22-LR,AGAR,<4cm,0
IN-22-LR,AGAR,>4cm,0
IN-22-LR,DSTO,>4cm,2
IN-22-LR,EFAS,>4cm,0
IN-22-LR,FAVI,<4cm,0
IN-22-LR,FAVI,>4cm,0
IN-22-LR,HCUC,<4cm,0
IN-22-LR,HCUC,>4cm,0
IN-22-LR,MADR,<4cm,0
IN-22-LR,MADR,>4cm,0
IN-22-LR,MCAV,<4cm,3
IN-22-LR,MCAV,>4cm,1
IN-22-LR,MEAN,<4cm,0
IN-22-LR,MMEA,>4cm,0
IN-22-LR,MUSS,<4cm,0
IN-22-LR,MYCE,>4cm,0
IN-22-LR,OCUL,<4cm,0
IN-22-LR,OCUL,>4cm,0
IN-22-LR,ORBI,<4cm,0
IN-22-LR,ORBI,>4cm,0
IN-22-LR,PORI,<4cm,1
IN-22-LR,PORI,>4cm,1
IN-22-LR,SCOL,>4cm,0
IN-22-LR,SIDE,<4cm,14
IN-22-LR,SIDE,>4cm,2
IN-22-LR,SINT,<4cm,0
IN-22-LR,SINT,>4cm,1
IN-22-LR,SOLE,<4cm,0
IN-22-LR,SOLE,>4cm,0
IN-23-LR,ACER,<4cm,0
IN-23-LR,ACER,>4cm,0
IN-23-LR,AGAR,<4cm,0
IN-23-LR,AGAR,>4cm,0
IN-23-LR,DSTO,>4cm,1
IN-23-LR,EFAS,>4cm,0
IN-23-LR,FAVI,<4cm,2
IN-23-LR,FAVI,>4cm,0
IN-23-LR,HCUC,<4cm,0
IN-23-LR,HCUC,>4cm,0
IN-23-LR,MADR,<4cm,0
IN-23-LR,MADR,>4cm,0
IN-23-LR,MCAV,<4cm,1
IN-23-LR,MCAV,>4cm,3
IN-23-LR,MEAN,<4cm,1
IN-23-LR,MMEA,>4cm,0
IN-23-LR,MUSS,<4cm,0
IN-23-LR,MYCE,>4cm,0
IN-23-LR,OCUL,<4cm,0
IN-23-LR,OCUL,>4cm,0
IN-23-LR,ORBI,<4cm,0
IN-23-LR,ORBI,>4cm,0
IN-23-LR,PORI,<4cm,0
IN-23-LR,PORI,>4cm,3
IN-23-LR,SCOL,>4cm,0
IN-23-LR,SIDE,<4cm,8
IN-23-LR,SIDE,>4cm,8
IN-23-LR,SINT,<4cm,2
IN-23-LR,SINT,>4cm,3
IN-23-LR,SOLE,<4cm,0
IN-23-LR,SOLE,>4cm,0
IN-24-LR,ACER,<4cm,0
IN-24-LR,ACER,>4cm,0
IN-24-LR,AGAR,<4cm,0
IN-24-LR,AGAR,>4cm,0
IN-24-LR,DSTO,>4cm,0
IN-24-LR,EFAS,>4cm,0
IN-24-LR,FAVI,<4cm,0
IN-24-LR,FAVI,>4cm,0
IN-24-LR,HCUC,<4cm,0
IN-24-LR,HCUC,>4cm,0
IN-24-LR,MADR,<4cm,0
IN-24-LR,MADR,>4cm,0
IN-24-LR,MCAV,<4cm,3
IN-24-LR,MCAV,>4cm,3
IN-24-LR,MEAN,<4cm,0
IN-24-LR,MMEA,>4cm,0
IN-24-LR,MUSS,<4cm,0
IN-24-LR,MYCE,>4cm,0
IN-24-LR,OCUL,<4cm,0
IN-24-LR,OCUL,>4cm,0
IN-24-LR,ORBI,<4cm,0
IN-24-LR,ORBI,>4cm,0
IN-24-LR,PORI,<4cm,1
IN-24-LR,PORI,>4cm,5
IN-24-LR,SCOL,>4cm,0
IN-24-LR,SIDE,<4cm,13
IN-24-LR,SIDE,>4cm,5
IN-24-LR,SINT,<4cm,2
IN-24-LR,SINT,>4cm,6
IN-24-LR,SOLE,<4cm,0
IN-24-LR,SOLE,>4cm,0
IN-25-LR,ACER,<4cm,0
IN-25-LR,ACER,>4cm,0
IN-25-LR,AGAR,<4cm,0
IN-25-LR,AGAR,>4cm,0
IN-25-LR,DSTO,>4cm,0
IN-25-LR,EFAS,>4cm,0
IN-25-LR,FAVI,<4cm,0
IN-25-LR,FAVI,>4cm,1
IN-25-LR,HCUC,<4cm,0
IN-25-LR,HCUC,>4cm,0
IN-25-LR,MADR,<4cm,0
IN-25-LR,MADR,>4cm,0
IN-25-LR,MCAV,<4cm,4
IN-25-LR,MCAV,>4cm,3
IN-25-LR,MEAN,<4cm,0
IN-25-LR,MMEA,>4cm,0
IN-25-LR,MUSS,<4cm,0
IN-25-LR,MYCE,>4cm,0
IN-25-LR,OCUL,<4cm,0
IN-25-LR,OCUL,>4cm,0
IN-25-LR,ORBI,<4cm,0
IN-25-LR,ORBI,>4cm,0
IN-25-LR,PORI,<4cm,0
IN-25-LR,PORI,>4cm,0
IN-25-LR,SCOL,>4cm,0
IN-25-LR,SIDE,<4cm,30
IN-25-LR,SIDE,>4cm,7
IN-25-LR,SINT,<4cm,5
IN-25-LR,SINT,>4cm,6
IN-25-LR,SOLE,<4cm,2
IN-25-LR,SOLE,>4cm,1
IN-26-LR,ACER,<4cm,0
IN-26-LR,ACER,>4cm,0
IN-26-LR,AGAR,<4cm,0
IN-26-LR,AGAR,>4cm,0
IN-26-LR,DSTO,>4cm,0
IN-26-LR,EFAS,>4cm,0
IN-26-LR,FAVI,<4cm,1
IN-26-LR,FAVI,>4cm,2
IN-26-LR,HCUC,<4cm,0
IN-26-LR,HCUC,>4cm,0
IN-26-LR,MADR,<4cm,0
IN-26-LR,MADR,>4cm,0
IN-26-LR,MCAV,<4cm,2
IN-26-LR,MCAV,>4cm,2
IN-26-LR,MEAN,<4cm,1
IN-26-LR,MMEA,>4cm,0
IN-26-LR,MUSS,<4cm,0
IN-26-LR,MYCE,>4cm,0
IN-26-LR,OCUL,<4cm,0
IN-26-LR,OCUL,>4cm,0
IN-26-LR,ORBI,<4cm,0
IN-26-LR,ORBI,>4cm,0
IN-26-LR,PORI,<4cm,0
IN-26-LR,PORI,>4cm,1
IN-26-LR,SCOL,>4cm,0
IN-26-LR,SIDE,<4cm,15
IN-26-LR,SIDE,>4cm,2
IN-26-LR,SINT,<4cm,1
IN-26-LR,SINT,>4cm,6
IN-26-LR,SOLE,<4cm,0
IN-26-LR,SOLE,>4cm,0
IN-27-LR,ACER,<4cm,0
IN-27-LR,ACER,>4cm,0
IN-27-LR,AGAR,<4cm,0
IN-27-LR,AGAR,>4cm,0
IN-27-LR,DSTO,>4cm,0
IN-27-LR,EFAS,>4cm,0
IN-27-LR,FAVI,<4cm,0
IN-27-LR,FAVI,>4cm,0
IN-27-LR,HCUC,<4cm,0
IN-27-LR,HCUC,>4cm,0
IN-27-LR,MADR,<4cm,0
IN-27-LR,MADR,>4cm,0
IN-27-LR,MCAV,<4cm,1
IN-27-LR,MCAV,>4cm,2
IN-27-LR,MEAN,<4cm,0
IN-27-LR,MMEA,>4cm,0
IN-27-LR,MUSS,<4cm,0
IN-27-LR,MYCE,>4cm,0
IN-27-LR,OCUL,<4cm,0
IN-27-LR,OCUL,>4cm,0
IN-27-LR,ORBI,<4cm,0
IN-27-LR,ORBI,>4cm,0
IN-27-LR,PORI,<4cm,0
IN-27-LR,PORI,>4cm,0
IN-27-LR,SCOL,>4cm,0
IN-27-LR,SIDE,<4cm,11
IN-27-LR,SIDE,>4cm,7
IN-27-LR,SINT,<4cm,1
IN-27-LR,SINT,>4cm,5
IN-27-LR,SOLE,<4cm,0
IN-27-LR,SOLE,>4cm,0
IN-28-LR,ACER,<4cm,0
IN-28-LR,ACER,>4cm,0
IN-28-LR,AGAR,<4cm,0
IN-28-LR,AGAR,>4cm,0
IN-28-LR,DSTO,>4cm,0
IN-28-LR,EFAS,>4cm,0
IN-28-LR,FAVI,<4cm,0
IN-28-LR,FAVI,>4cm,0
IN-28-LR,HCUC,<4cm,0
IN-28-LR,HCUC,>4cm,0
IN-28-LR,MADR,<4cm,0
IN-28-LR,MADR,>4cm,0
IN-28-LR,MCAV,<4cm,3
IN-28-LR,MCAV,>4cm,1
IN-28-LR,MEAN,<4cm,1
IN-28-LR,MMEA,>4cm,0
IN-28-LR,MUSS,<4cm,0
IN-28-LR,MYCE,>4cm,0
IN-28-LR,OCUL,<4cm,0
IN-28-LR,OCUL,>4cm,0
IN-28-LR,ORBI,<4cm,0
IN-28-LR,ORBI,>4cm,0
IN-28-LR,PORI,<4cm,1
IN-28-LR,PORI,>4cm,6
IN-28-LR,SCOL,>4cm,0
IN-28-LR,SIDE,<4cm,17
IN-28-LR,SIDE,>4cm,9
IN-28-LR,SINT,<4cm,0
IN-28-LR,SINT,>4cm,6
IN-28-LR,SOLE,<4cm,0
IN-28-LR,SOLE,>4cm,0
IN-29-LR,ACER,<4cm,0
IN-29-LR,ACER,>4cm,0
IN-29-LR,AGAR,<4cm,0
IN-29-LR,AGAR,>4cm,0
IN-29-LR,DSTO,>4cm,0
IN-29-LR,EFAS,>4cm,0
IN-29-LR,FAVI,<4cm,0
IN-29-LR,FAVI,>4cm,0
IN-29-LR,HCUC,<4cm,0
IN-29-LR,HCUC,>4cm,0
IN-29-LR,MADR,<4cm,0
IN-29-LR,MADR,>4cm,0
IN-29-LR,MCAV,<4cm,0
IN-29-LR,MCAV,>4cm,0
IN-29-LR,MEAN,<4cm,0
IN-29-LR,MMEA,>4cm,0
IN-29-LR,MUSS,<4cm,0
IN-29-LR,MYCE,>4cm,0
IN-29-LR,OCUL,<4cm,0
IN-29-LR,OCUL,>4cm,0
IN-29-LR,ORBI,<4cm,0
IN-29-LR,ORBI,>4cm,0
IN-29-LR,PORI,<4cm,0
IN-29-LR,PORI,>4cm,1
IN-29-LR,SCOL,>4cm,0
IN-29-LR,SIDE,<4cm,14
IN-29-LR,SIDE,>4cm,3
IN-29-LR,SINT,<4cm,1
IN-29-LR,SINT,>4cm,1
IN-29-LR,SOLE,<4cm,0
IN-29-LR,SOLE,>4cm,0
IN-3-AR,ACER,<4cm,0
IN-3-AR,ACER,>4cm,0
IN-3-AR,AGAR,<4cm,0
IN-3-AR,AGAR,>4cm,0
IN-3-AR,DSTO,>4cm,0
IN-3-AR,EFAS,>4cm,0
IN-3-AR,FAVI,<4cm,0
IN-3-AR,FAVI,>4cm,0
IN-3-AR,HCUC,<4cm,0
IN-3-AR,HCUC,>4cm,0
IN-3-AR,MADR,<4cm,0
IN-3-AR,MADR,>4cm,0
IN-3-AR,MCAV,<4cm,0
IN-3-AR,MCAV,>4cm,0
IN-3-AR,MEAN,<4cm,0
IN-3-AR,MMEA,>4cm,0
IN-3-AR,MUSS,<4cm,0
IN-3-AR,MYCE,>4cm,0
IN-3-AR,OCUL,<4cm,0
IN-3-AR,OCUL,>4cm,0
IN-3-AR,ORBI,<4cm,0
IN-3-AR,ORBI,>4cm,0
IN-3-AR,PORI,<4cm,2
IN-3-AR,PORI,>4cm,1
IN-3-AR,SCOL,>4cm,0
IN-3-AR,SIDE,<4cm,38
IN-3-AR,SIDE,>4cm,1
IN-3-AR,SINT,<4cm,0
IN-3-AR,SINT,>4cm,0
IN-3-AR,SOLE,<4cm,0
IN-3-AR,SOLE,>4cm,1
IN-30-LR,ACER,<4cm,0
IN-30-LR,ACER,>4cm,0
IN-30-LR,AGAR,<4cm,0
IN-30-LR,AGAR,>4cm,1
IN-30-LR,DSTO,>4cm,0
IN-30-LR,EFAS,>4cm,0
IN-30-LR,FAVI,<4cm,0
IN-30-LR,FAVI,>4cm,0
IN-30-LR,HCUC,<4cm,0
IN-30-LR,HCUC,>4cm,0
IN-30-LR,MADR,<4cm,0
IN-30-LR,MADR,>4cm,0
IN-30-LR,MCAV,<4cm,2
IN-30-LR,MCAV,>4cm,6
IN-30-LR,MEAN,<4cm,1
IN-30-LR,MMEA,>4cm,0
IN-30-LR,MUSS,<4cm,0
IN-30-LR,MYCE,>4cm,0
IN-30-LR,OCUL,<4cm,0
IN-30-LR,OCUL,>4cm,0
IN-30-LR,ORBI,<4cm,0
IN-30-LR,ORBI,>4cm,0
IN-30-LR,PORI,<4cm,0
IN-30-LR,PORI,>4cm,2
IN-30-LR,SCOL,>4cm,0
IN-30-LR,SIDE,<4cm,8
IN-30-LR,SIDE,>4cm,1
IN-30-LR,SINT,<4cm,1
IN-30-LR,SINT,>4cm,4
IN-30-LR,SOLE,<4cm,0
IN-30-LR,SOLE,>4cm,1
IN-4-AR,ACER,<4cm,0
IN-4-AR,ACER,>4cm,0
IN-4-AR,AGAR,<4cm,0
IN-4-AR,AGAR,>4cm,0
IN-4-AR,DSTO,>4cm,0
IN-4-AR,EFAS,>4cm,0
IN-4-AR,FAVI,<4cm,0
IN-4-AR,FAVI,>4cm,0
IN-4-AR,HCUC,<4cm,0
IN-4-AR,HCUC,>4cm,0
IN-4-AR,MADR,<4cm,0
IN-4-AR,MADR,>4cm,0
IN-4-AR,MCAV,<4cm,0
IN-4-AR,MCAV,>4cm,0
IN-4-AR,MEAN,<4cm,0
IN-4-AR,MMEA,>4cm,0
IN-4-AR,MUSS,<4cm,0
IN-4-AR,MYCE,>4cm,0
IN-4-AR,OCUL,<4cm,0
IN-4-AR,OCUL,>4cm,0
IN-4-AR,ORBI,<4cm,0
IN-4-AR,ORBI,>4cm,0
IN-4-AR,PORI,<4cm,0
IN-4-AR,PORI,>4cm,1
IN-4-AR,SCOL,>4cm,0
IN-4-AR,SIDE,<4cm,80
IN-4-AR,SIDE,>4cm,2
IN-4-AR,SINT,<4cm,0
IN-4-AR,SINT,>4cm,0
IN-4-AR,SOLE,<4cm,0
IN-4-AR,SOLE,>4cm,2
IN-5-AR,ACER,<4cm,0
IN-5-AR,ACER,>4cm,0
IN-5-AR,AGAR,<4cm,0
IN-5-AR,AGAR,>4cm,0
IN-5-AR,DSTO,>4cm,0
IN-5-AR,EFAS,>4cm,0
IN-5-AR,FAVI,<4cm,0
IN-5-AR,FAVI,>4cm,0
IN-5-AR,HCUC,<4cm,0
IN-5-AR,HCUC,>4cm,0
IN-5-AR,MADR,<4cm,0
IN-5-AR,MADR,>4cm,0
IN-5-AR,MCAV,<4cm,0
IN-5-AR,MCAV,>4cm,0
IN-5-AR,MEAN,<4cm,0
IN-5-AR,MMEA,>4cm,0
IN-5-AR,MUSS,<4cm,0
IN-5-AR,MYCE,>4cm,0
IN-5-AR,OCUL,<4cm,0
IN-5-AR,OCUL,>4cm,0
IN-5-AR,ORBI,<4cm,0
IN-5-AR,ORBI,>4cm,0
IN-5-AR,PORI,<4cm,2
IN-5-AR,PORI,>4cm,4
IN-5-AR,SCOL,>4cm,0
IN-5-AR,SIDE,<4cm,67
IN-5-AR,SIDE,>4cm,4
IN-5-AR,SINT,<4cm,0
IN-5-AR,SINT,>4cm,1
IN-5-AR,SOLE,<4cm,0
IN-5-AR,SOLE,>4cm,1
IN-6-CP,ACER,<4cm,0
IN-6-CP,ACER,>4cm,0
IN-6-CP,AGAR,<4cm,0
IN-6-CP,AGAR,>4cm,0
IN-6-CP,DSTO,>4cm,0
IN-6-CP,EFAS,>4cm,0
IN-6-CP,FAVI,<4cm,0
IN-6-CP,FAVI,>4cm,4
IN-6-CP,HCUC,<4cm,0
IN-6-CP,HCUC,>4cm,0
IN-6-CP,MADR,<4cm,0
IN-6-CP,MADR,>4cm,0
IN-6-CP,MCAV,<4cm,0
IN-6-CP,MCAV,>4cm,0
IN-6-CP,MEAN,<4cm,1
IN-6-CP,MMEA,>4cm,0
IN-6-CP,MUSS,<4cm,0
IN-6-CP,MYCE,>4cm,0
IN-6-CP,OCUL,<4cm,0
IN-6-CP,OCUL,>4cm,0
IN-6-CP,ORBI,<4cm,0
IN-6-CP,ORBI,>4cm,0
IN-6-CP,PORI,<4cm,0
IN-6-CP,PORI,>4cm,2
IN-6-CP,SCOL,>4cm,0
IN-6-CP,SIDE,<4cm,66
IN-6-CP,SIDE,>4cm,15
IN-6-CP,SINT,<4cm,0
IN-6-CP,SINT,>4cm,0
IN-6-CP,SOLE,<4cm,0
IN-6-CP,SOLE,>4cm,1
IN-7-AR,ACER,<4cm,0
IN-7-AR,ACER,>4cm,0
IN-7-AR,AGAR,<4cm,0
IN-7-AR,AGAR,>4cm,0
IN-7-AR,DSTO,>4cm,0
IN-7-AR,EFAS,>4cm,0
IN-7-AR,FAVI,<4cm,0
IN-7-AR,FAVI,>4cm,0
IN-7-AR,HCUC,<4cm,0
IN-7-AR,HCUC,>4cm,0
IN-7-AR,MADR,<4cm,0
IN-7-AR,MADR,>4cm,0
IN-7-AR,MCAV,<4cm,0
IN-7-AR,MCAV,>4cm,0
IN-7-AR,MEAN,<4cm,0
IN-7-AR,MMEA,>4cm,0
IN-7-AR,MUSS,<4cm,0
IN-7-AR,MYCE,>4cm,0
IN-7-AR,OCUL,<4cm,0
IN-7-AR,OCUL,>4cm,0
IN-7-AR,ORBI,<4cm,0
IN-7-AR,ORBI,>4cm,0
IN-7-AR,PORI,<4cm,0
IN-7-AR,PORI,>4cm,0
IN-7-AR,SCOL,>4cm,0
IN-7-AR,SIDE,<4cm,12
IN-7-AR,SIDE,>4cm,2
IN-7-AR,SINT,<4cm,0
IN-7-AR,SINT,>4cm,1
IN-7-AR,SOLE,<4cm,0
IN-7-AR,SOLE,>4cm,1
IN-8-CP,ACER,<4cm,0
IN-8-CP,ACER,>4cm,0
IN-8-CP,AGAR,<4cm,0
IN-8-CP,AGAR,>4cm,0
IN-8-CP,DSTO,>4cm,1
IN-8-CP,EFAS,>4cm,0
IN-8-CP,FAVI,<4cm,0
IN-8-CP,FAVI,>4cm,0
IN-8-CP,HCUC,<4cm,0
IN-8-CP,HCUC,>4cm,0
IN-8-CP,MADR,<4cm,0
IN-8-CP,MADR,>4cm,0
IN-8-CP,MCAV,<4cm,0
IN-8-CP,MCAV,>4cm,0
IN-8-CP,MEAN,<4cm,0
IN-8-CP,MMEA,>4cm,0
IN-8-CP,MUSS,<4cm,0
IN-8-CP,MYCE,>4cm,0
IN-8-CP,OCUL,<4cm,0
IN-8-CP,OCUL,>4cm,0
IN-8-CP,ORBI,<4cm,0
IN-8-CP,ORBI,>4cm,0
IN-8-CP,PORI,<4cm,0
IN-8-CP,PORI,>4cm,2
IN-8-CP,SCOL,>4cm,0
IN-8-CP,SIDE,<4cm,63
IN-8-CP,SIDE,>4cm,12
IN-8-CP,SINT,<4cm,1
IN-8-CP,SINT,>4cm,1
IN-8-CP,SOLE,<4cm,0
IN-8-CP,SOLE,>4cm,7
IN-81-RR,ACER,<4cm,0
IN-81-RR,ACER,>4cm,0
IN-81-RR,AGAR,<4cm,0
IN-81-RR,AGAR,>4cm,0
IN-81-RR,DSTO,>4cm,0
IN-81-RR,EFAS,>4cm,0
IN-81-RR,FAVI,<4cm,0
IN-81-RR,FAVI,>4cm,0
IN-81-RR,HCUC,<4cm,0
IN-81-RR,HCUC,>4cm,0
IN-81-RR,MADR,<4cm,0
IN-81-RR,MADR,>4cm,0
IN-81-RR,MCAV,<4cm,0
IN-81-RR,MCAV,>4cm,0
IN-81-RR,MEAN,<4cm,0
IN-81-RR,MMEA,>4cm,0
IN-81-RR,MUSS,<4cm,0
IN-81-RR,MYCE,>4cm,0
IN-81-RR,OCUL,<4cm,0
IN-81-RR,OCUL,>4cm,0
IN-81-RR,ORBI,<4cm,0
IN-81-RR,ORBI,>4cm,0
IN-81-RR,PORI,<4cm,0
IN-81-RR,PORI,>4cm,1
IN-81-RR,SCOL,>4cm,0
IN-81-RR,SIDE,<4cm,62
IN-81-RR,SIDE,>4cm,2
IN-81-RR,SINT,<4cm,0
IN-81-RR,SINT,>4cm,0
IN-81-RR,SOLE,<4cm,0
IN-81-RR,SOLE,>4cm,0
IN-82-RR,ACER,<4cm,0
IN-82-RR,ACER,>4cm,0
IN-82-RR,AGAR,<4cm,0
IN-82-RR,AGAR,>4cm,1
IN-82-RR,DSTO,>4cm,2
IN-82-RR,EFAS,>4cm,0
IN-82-RR,FAVI,<4cm,0
IN-82-RR,FAVI,>4cm,0
IN-82-RR,HCUC,<4cm,0
IN-82-RR,HCUC,>4cm,0
IN-82-RR,MADR,<4cm,0
IN-82-RR,MADR,>4cm,0
IN-82-RR,MCAV,<4cm,0
IN-82-RR,MCAV,>4cm,4
IN-82-RR,MEAN,<4cm,2
IN-82-RR,MMEA,>4cm,0
IN-82-RR,MUSS,<4cm,0
IN-82-RR,MYCE,>4cm,0
IN-82-RR,OCUL,<4cm,0
IN-82-RR,OCUL,>4cm,1
IN-82-RR,ORBI,<4cm,0
IN-82-RR,ORBI,>4cm,0
IN-82-RR,PORI,<4cm,0
IN-82-RR,PORI,>4cm,0
IN-82-RR,SCOL,>4cm,0
IN-82-RR,SIDE,<4cm,19
IN-82-RR,SIDE,>4cm,3
IN-82-RR,SINT,<4cm,0
IN-82-RR,SINT,>4cm,5
IN-82-RR,SOLE,<4cm,0
IN-82-RR,SOLE,>4cm,0
IN-83-RR,ACER,<4cm,0
IN-83-RR,ACER,>4cm,0
IN-83-RR,AGAR,<4cm,0
IN-83-RR,AGAR,>4cm,0
IN-83-RR,DSTO,>4cm,0
IN-83-RR,EFAS,>4cm,0
IN-83-RR,FAVI,<4cm,0
IN-83-RR,FAVI,>4cm,0
IN-83-RR,HCUC,<4cm,0
IN-83-RR,HCUC,>4cm,0
IN-83-RR,MADR,<4cm,0
IN-83-RR,MADR,>4cm,0
IN-83-RR,MCAV,<4cm,2
IN-83-RR,MCAV,>4cm,1
IN-83-RR,MEAN,<4cm,0
IN-83-RR,MMEA,>4cm,0
IN-83-RR,MUSS,<4cm,1
IN-83-RR,MYCE,>4cm,0
IN-83-RR,OCUL,<4cm,0
IN-83-RR,OCUL,>4cm,0
IN-83-RR,ORBI,<4cm,0
IN-83-RR,ORBI,>4cm,0
IN-83-RR,PORI,<4cm,2
IN-83-RR,PORI,>4cm,2
IN-83-RR,SCOL,>4cm,0
IN-83-RR,SIDE,<4cm,208
IN-83-RR,SIDE,>4cm,4
IN-83-RR,SINT,<4cm,0
IN-83-RR,SINT,>4cm,4
IN-83-RR,SOLE,<4cm,1
IN-83-RR,SOLE,>4cm,1
IN-84-RR,ACER,<4cm,0
IN-84-RR,ACER,>4cm,0
IN-84-RR,AGAR,<4cm,0
IN-84-RR,AGAR,>4cm,0
IN-84-RR,DSTO,>4cm,0
IN-84-RR,EFAS,>4cm,0
IN-84-RR,FAVI,<4cm,0
IN-84-RR,FAVI,>4cm,0
IN-84-RR,HCUC,<4cm,0
IN-84-RR,HCUC,>4cm,0
IN-84-RR,MADR,<4cm,0
IN-84-RR,MADR,>4cm,0
IN-84-RR,MCAV,<4cm,2
IN-84-RR,MCAV,>4cm,0
IN-84-RR,MEAN,<4cm,0
IN-84-RR,MMEA,>4cm,0
IN-84-RR,MUSS,<4cm,0
IN-84-RR,MYCE,>4cm,0
IN-84-RR,OCUL,<4cm,0
IN-84-RR,OCUL,>4cm,0
IN-84-RR,ORBI,<4cm,0
IN-84-RR,ORBI,>4cm,0
IN-84-RR,PORI,<4cm,1
IN-84-RR,PORI,>4cm,0
IN-84-RR,SCOL,>4cm,0
IN-84-RR,SIDE,<4cm,41
IN-84-RR,SIDE,>4cm,2
IN-84-RR,SINT,<4cm,0
IN-84-RR,SINT,>4cm,0
IN-84-RR,SOLE,<4cm,0
IN-84-RR,SOLE,>4cm,0
IN-85-RR,ACER,<4cm,0
IN-85-RR,ACER,>4cm,0
IN-85-RR,AGAR,<4cm,0
IN-85-RR,AGAR,>4cm,0
IN-85-RR,DSTO,>4cm,2
IN-85-RR,EFAS,>4cm,0
IN-85-RR,FAVI,<4cm,0
IN-85-RR,FAVI,>4cm,0
IN-85-RR,HCUC,<4cm,0
IN-85-RR,HCUC,>4cm,0
IN-85-RR,MADR,<4cm,0
IN-85-RR,MADR,>4cm,0
IN-85-RR,MCAV,<4cm,0
IN-85-RR,MCAV,>4cm,0
IN-85-RR,MEAN,<4cm,0
IN-85-RR,MMEA,>4cm,0
IN-85-RR,MUSS,<4cm,0
IN-85-RR,MYCE,>4cm,0
IN-85-RR,OCUL,<4cm,0
IN-85-RR,OCUL,>4cm,0
IN-85-RR,ORBI,<4cm,0
IN-85-RR,ORBI,>4cm,0
IN-85-RR,PORI,<4cm,1
IN-85-RR,PORI,>4cm,1
IN-85-RR,SCOL,>4cm,0
IN-85-RR,SIDE,<4cm,47
IN-85-RR,SIDE,>4cm,4
IN-85-RR,SINT,<4cm,0
IN-85-RR,SINT,>4cm,0
IN-85-RR,SOLE,<4cm,0
IN-85-RR,SOLE,>4cm,1
IN-86-RR,ACER,<4cm,0
IN-86-RR,ACER,>4cm,0
IN-86-RR,AGAR,<4cm,0
IN-86-RR,AGAR,>4cm,0
IN-86-RR,DSTO,>4cm,0
IN-86-RR,EFAS,>4cm,0
IN-86-RR,FAVI,<4cm,2
IN-86-RR,FAVI,>4cm,0
IN-86-RR,HCUC,<4cm,0
IN-86-RR,HCUC,>4cm,0
IN-86-RR,MADR,<4cm,0
IN-86-RR,MADR,>4cm,0
IN-86-RR,MCAV,<4cm,0
IN-86-RR,MCAV,>4cm,0
IN-86-RR,MEAN,<4cm,0
IN-86-RR,MMEA,>4cm,0
