site,taxon,class,n
MI-37-LR,CNAT,<4cm,0
MI-37-LR,CNAT,>4cm,0
MI-37-LR,DLAB,<4cm,0
MI-37-LR,DLAB,>4cm,0
MI-37-LR,DSTO,<4cm,0
MI-37-LR,DSTO,>4cm,0
MI-37-LR,EFAS,<4cm,0
MI-37-LR,EFAS,>4cm,0
MI-37-LR,HCUC,<4cm,0
MI-37-LR,HCUC,>4cm,0
MI-37-LR,MADR,<4cm,0
MI-37-LR,MADR,>4cm,0
MI-37-LR,MALI,<4cm,0
MI-37-LR,MALI,>4cm,0
MI-37-LR,MARE,<4cm,0
MI-37-LR,MARE,>4cm,0
MI-37-LR,MCAV,<4cm,1
MI-37-LR,MCAV,>4cm,2
MI-37-LR,MDEC,<4cm,0
MI-37-LR,MDEC,>4cm,0
MI-37-LR,MLAM,<4cm,0
MI-37-LR,MLAM,>4cm,0
MI-37-LR,MMEA,<4cm,0
MI-37-LR,MMEA,>4cm,0
MI-37-LR,MPHA,<4cm,0
MI-37-LR,MPHA,>4cm,0
MI-37-LR,MYCE,<4cm,0
MI-37-LR,MYCE,>4cm,0
MI-37-LR,OANN,<4cm,0
MI-37-LR,OANN,>4cm,0
MI-37-LR,ODIF,<4cm,0
MI-37-LR,ODIF,>4cm,0
MI-37-LR,OFAV,<4cm,0
MI-37-LR,OFAV,>4cm,0
MI-37-LR,PAST,<4cm,1
MI-37-LR,PAST,>4cm,0
MI-37-LR,PCLI,<4cm,0
MI-37-LR,PCLI,>4cm,0
MI-37-LR,PFUR,<4cm,0
MI-37-LR,PFUR,>4cm,0
MI-37-LR,PPOR,<4cm,0
MI-37-LR,PPOR,>4cm,0
MI-37-LR,PSTR,<4cm,0
MI-37-LR,PSTR,>4cm,0
MI-37-LR,SBOU,<4cm,0
MI-37-LR,SBOU,>4cm,0
MI-37-LR,SCOL,<4cm,0
MI-37-LR,SCOL,>4cm,0
MI-37-LR,SCUB,<4cm,0
MI-37-LR,SCUB,>4cm,0
MI-37-LR,SIDE,<4cm,0
MI-37-LR,SIDE,>4cm,0
MI-37-LR,SINT,<4cm,1
MI-37-LR,SINT,>4cm,4
MI-37-LR,SRAD,<4cm,0
MI-37-LR,SRAD,>4cm,0
MI-37-LR,SSID,<4cm,0
MI-37-LR,SSID,>4cm,1
MI-38-LR,AAGA,<4cm,0
MI-38-LR,AAGA,>4cm,0
MI-38-LR,ACER,<4cm,0
MI-38-LR,ACER,>4cm,0
MI-38-LR,AFRA,<4cm,0
MI-38-LR,AFRA,>4cm,0
MI-38-LR,AGAR,<4cm,0
MI-38-LR,AGAR,>4cm,0
MI-38-LR,AHUM,<4cm,0
MI-38-LR,AHUM,>4cm,0
MI-38-LR,ALAM,<4cm,0
MI-38-LR,ALAM,>4cm,0
MI-38-LR,CNAT,<4cm,0
MI-38-LR,CNAT,>4cm,0
MI-38-LR,DLAB,<4cm,0
MI-38-LR,DLAB,>4cm,0
MI-38-LR,DSTO,<4cm,0
MI-38-LR,DSTO,>4cm,0
MI-38-LR,EFAS,<4cm,0
MI-38-LR,EFAS,>4cm,0
MI-38-LR,HCUC,<4cm,0
MI-38-LR,HCUC,>4cm,0
MI-38-LR,MADR,<4cm,0
MI-38-LR,MADR,>4cm,0
MI-38-LR,MALI,<4cm,0
MI-38-LR,MALI,>4cm,0
MI-38-LR,MARE,<4cm,0
MI-38-LR,MARE,>4cm,0
MI-38-LR,MCAV,<4cm,2
MI-38-LR,MCAV,>4cm,3
MI-38-LR,MDEC,<4cm,0
MI-38-LR,MDEC,>4cm,2
MI-38-LR,MLAM,<4cm,0
MI-38-LR,MLAM,>4cm,0
MI-38-LR,MMEA,<4cm,1
MI-38-LR,MMEA,>4cm,0
MI-38-LR,MPHA,<4cm,0
MI-38-LR,MPHA,>4cm,0
MI-38-LR,MYCE,<4cm,0
MI-38-LR,MYCE,>4cm,0
MI-38-LR,OANN,<4cm,0
MI-38-LR,OANN,>4cm,0
MI-38-LR,ODIF,<4cm,0
MI-38-LR,ODIF,>4cm,0
MI-38-LR,OFAV,<4cm,0
MI-38-LR,OFAV,>4cm,0
MI-38-LR,PAST,<4cm,0
MI-38-LR,PAST,>4cm,0
MI-38-LR,PCLI,<4cm,0
MI-38-LR,PCLI,>4cm,0
MI-38-LR,PFUR,<4cm,0
MI-38-LR,PFUR,>4cm,0
MI-38-LR,PPOR,<4cm,0
MI-38-LR,PPOR,>4cm,0
MI-38-LR,PSTR,<4cm,1
MI-38-LR,PSTR,>4cm,0
MI-38-LR,SBOU,<4cm,0
MI-38-LR,SBOU,>4cm,0
MI-38-LR,SCOL,<4cm,0
MI-38-LR,SCOL,>4cm,0
MI-38-LR,SCUB,<4cm,0
MI-38-LR,SCUB,>4cm,0
MI-38-LR,SIDE,<4cm,2
MI-38-LR,SIDE,>4cm,0
MI-38-LR,SINT,<4cm,1
MI-38-LR,SINT,>4cm,5
MI-38-LR,SRAD,<4cm,0
MI-38-LR,SRAD,>4cm,0
MI-38-LR,SSID,<4cm,0
MI-38-LR,SSID,>4cm,0
MI-39-LR,AAGA,<4cm,0
MI-39-LR,AAGA,>4cm,0
MI-39-LR,ACER,<4cm,0
MI-39-LR,ACER,>4cm,0
MI-39-LR,AFRA,<4cm,0
MI-39-LR,AFRA,>4cm,0
MI-39-LR,AGAR,<4cm,0
MI-39-LR,AGAR,>4cm,0
MI-39-LR,AHUM,<4cm,0
MI-39-LR,AHUM,>4cm,0
MI-39-LR,ALAM,<4cm,0
MI-39-LR,ALAM,>4cm,0
MI-39-LR,CNAT,<4cm,0
MI-39-LR,CNAT,>4cm,0
MI-39-LR,DLAB,<4cm,0
MI-39-LR,DLAB,>4cm,0
MI-39-LR,DSTO,<4cm,0
MI-39-LR,DSTO,>4cm,0
MI-39-LR,EFAS,<4cm,0
MI-39-LR,EFAS,>4cm,0
MI-39-LR,HCUC,<4cm,0
MI-39-LR,HCUC,>4cm,0
MI-39-LR,MADR,<4cm,0
MI-39-LR,MADR,>4cm,0
MI-39-LR,MALI,<4cm,0
MI-39-LR,MALI,>4cm,0
MI-39-LR,MARE,<4cm,0
MI-39-LR,MARE,>4cm,0
MI-39-LR,MCAV,<4cm,3
MI-39-LR,MCAV,>4cm,5
MI-39-LR,MDEC,<4cm,0
MI-39-LR,MDEC,>4cm,0
MI-39-LR,MLAM,<4cm,0
MI-39-LR,MLAM,>4cm,0
MI-39-LR,MMEA,<4cm,0
MI-39-LR,MMEA,>4cm,0
MI-39-LR,MPHA,<4cm,0
MI-39-LR,MPHA,>4cm,0
MI-39-LR,MYCE,<4cm,0
MI-39-LR,MYCE,>4cm,0
MI-39-LR,OANN,<4cm,0
MI-39-LR,OANN,>4cm,0
MI-39-LR,ODIF,<4cm,0
MI-39-LR,ODIF,>4cm,0
MI-39-LR,OFAV,<4cm,0
MI-39-LR,OFAV,>4cm,0
MI-39-LR,PAST,<4cm,0
MI-39-LR,PAST,>4cm,0
MI-39-LR,PCLI,<4cm,0
MI-39-LR,PCLI,>4cm,0
MI-39-LR,PFUR,<4cm,0
MI-39-LR,PFUR,>4cm,0
MI-39-LR,PPOR,<4cm,0
MI-39-LR,PPOR,>4cm,0
MI-39-LR,PSTR,<4cm,0
MI-39-LR,PSTR,>4cm,0
MI-39-LR,SBOU,<4cm,0
MI-39-LR,SBOU,>4cm,0
MI-39-LR,SCOL,<4cm,0
MI-39-LR,SCOL,>4cm,0
MI-39-LR,SCUB,<4cm,0
MI-39-LR,SCUB,>4cm,0
MI-39-LR,SIDE,<4cm,1
MI-39-LR,SIDE,>4cm,0
MI-39-LR,SINT,<4cm,0
MI-39-LR,SINT,>4cm,0
MI-39-LR,SRAD,<4cm,0
MI-39-LR,SRAD,>4cm,0
MI-39-LR,SSID,<4cm,1
MI-39-LR,SSID,>4cm,2
MI-40-LR,AAGA,<4cm,0
MI-40-LR,AAGA,>4cm,0
MI-40-LR,ACER,<4cm,0
MI-40-LR,ACER,>4cm,0
MI-40-LR,AFRA,<4cm,0
MI-40-LR,AFRA,>4cm,0
MI-40-LR,AGAR,<4cm,0
MI-40-LR,AGAR,>4cm,0
MI-40-LR,AHUM,<4cm,0
MI-40-LR,AHUM,>4cm,0
MI-40-LR,ALAM,<4cm,0
MI-40-LR,ALAM,>4cm,0
MI-40-LR,CNAT,<4cm,0
MI-40-LR,CNAT,>4cm,0
MI-40-LR,DLAB,<4cm,0
MI-40-LR,DLAB,>4cm,0
MI-40-LR,DSTO,<4cm,0
MI-40-LR,DSTO,>4cm,0
MI-40-LR,EFAS,<4cm,0
MI-40-LR,EFAS,>4cm,0
MI-40-LR,HCUC,<4cm,0
MI-40-LR,HCUC,>4cm,0
MI-40-LR,MADR,<4cm,0
MI-40-LR,MADR,>4cm,0
MI-40-LR,MALI,<4cm,0
MI-40-LR,MALI,>4cm,0
MI-40-LR,MARE,<4cm,0
MI-40-LR,MARE,>4cm,0
MI-40-LR,MCAV,<4cm,5
MI-40-LR,MCAV,>4cm,5
MI-40-LR,MDEC,<4cm,0
MI-40-LR,MDEC,>4cm,1
MI-40-LR,MLAM,<4cm,0
MI-40-LR,MLAM,>4cm,0
MI-40-LR,MMEA,<4cm,0
MI-40-LR,MMEA,>4cm,0
MI-40-LR,MPHA,<4cm,0
MI-40-LR,MPHA,>4cm,0
MI-40-LR,MYCE,<4cm,0
MI-40-LR,MYCE,>4cm,0
MI-40-LR,OANN,<4cm,0
MI-40-LR,OANN,>4cm,0
MI-40-LR,ODIF,<4cm,0
MI-40-LR,ODIF,>4cm,0
MI-40-LR,OFAV,<4cm,0
MI-40-LR,OFAV,>4cm,0
MI-40-LR,PAST,<4cm,1
MI-40-LR,PAST,>4cm,2
MI-40-LR,PCLI,<4cm,0
MI-40-LR,PCLI,>4cm,0
MI-40-LR,PFUR,<4cm,0
MI-40-LR,PFUR,>4cm,0
MI-40-LR,PPOR,<4cm,0
MI-40-LR,PPOR,>4cm,0
MI-40-LR,PSTR,<4cm,1
MI-40-LR,PSTR,>4cm,0
MI-40-LR,SBOU,<4cm,0
MI-40-LR,SBOU,>4cm,0
MI-40-LR,SCOL,<4cm,0
MI-40-LR,SCOL,>4cm,0
MI-40-LR,SCUB,<4cm,0
MI-40-LR,SCUB,>4cm,0
MI-40-LR,SIDE,<4cm,9
MI-40-LR,SIDE,>4cm,0
MI-40-LR,SINT,<4cm,8
MI-40-LR,SINT,>4cm,12
MI-40-LR,SRAD,<4cm,0
MI-40-LR,SRAD,>4cm,0
MI-40-LR,SSID,<4cm,0
MI-40-LR,SSID,>4cm,3
OU-131-CP,AAGA,<4cm,0
OU-131-CP,AAGA,>4cm,0
OU-131-CP,ACER,<4cm,0
OU-131-CP,ACER,>4cm,0
OU-131-CP,AFRA,<4cm,0
OU-131-CP,AFRA,>4cm,0
OU-131-CP,AGAR,<4cm,0
OU-131-CP,AGAR,>4cm,0
OU-131-CP,AHUM,<4cm,0
OU-131-CP,AHUM,>4cm,0
OU-131-CP,ALAM,<4cm,0
OU-131-CP,ALAM,>4cm,0
OU-131-CP,CNAT,<4cm,0
OU-131-CP,CNAT,>4cm,0
OU-131-CP,DLAB,<4cm,0
OU-131-CP,DLAB,>4cm,0
OU-131-CP,DSTO,<4cm,0
OU-131-CP,DSTO,>4cm,1
OU-131-CP,EFAS,<4cm,0
OU-131-CP,EFAS,>4cm,0
OU-131-CP,HCUC,<4cm,0
OU-131-CP,HCUC,>4cm,0
OU-131-CP,MADR,<4cm,0
OU-131-CP,MADR,>4cm,0
OU-131-CP,MALI,<4cm,0
OU-131-CP,MALI,>4cm,0
OU-131-CP,MARE,<4cm,0
OU-131-CP,MARE,>4cm,0
OU-131-CP,MCAV,<4cm,3
OU-131-CP,MCAV,>4cm,5
OU-131-CP,MDEC,<4cm,0
OU-131-CP,MDEC,>4cm,4
OU-131-CP,MLAM,<4cm,0
OU-131-CP,MLAM,>4cm,0
OU-131-CP,MMEA,<4cm,1
OU-131-CP,MMEA,>4cm,0
OU-131-CP,MPHA,<4cm,0
OU-131-CP,MPHA,>4cm,0
OU-131-CP,MYCE,<4cm,0
OU-131-CP,MYCE,>4cm,0
OU-131-CP,OANN,<4cm,0
OU-131-CP,OANN,>4cm,0
OU-131-CP,ODIF,<4cm,0
OU-131-CP,ODIF,>4cm,0
OU-131-CP,OFAV,<4cm,0
OU-131-CP,OFAV,>4cm,0
OU-131-CP,PAST,<4cm,1
OU-131-CP,PAST,>4cm,6
OU-131-CP,PCLI,<4cm,0
OU-131-CP,PCLI,>4cm,0
OU-131-CP,PFUR,<4cm,0
OU-131-CP,PFUR,>4cm,0
OU-131-CP,PPOR,<4cm,0
OU-131-CP,PPOR,>4cm,0
OU-131-CP,PSTR,<4cm,0
OU-131-CP,PSTR,>4cm,0
OU-131-CP,SBOU,<4cm,1
OU-131-CP,SBOU,>4cm,0
OU-131-CP,SCOL,<4cm,0
OU-131-CP,SCOL,>4cm,0
OU-131-CP,SCUB,<4cm,0
OU-131-CP,SCUB,>4cm,0
OU-131-CP,SIDE,<4cm,13
OU-131-CP,SIDE,>4cm,0
OU-131-CP,SINT,<4cm,3
OU-131-CP,SINT,>4cm,6
OU-131-CP,SRAD,<4cm,0
OU-131-CP,SRAD,>4cm,0
OU-131-CP,SSID,<4cm,0
OU-131-CP,SSID,>4cm,1
OU-132-CP,AAGA,<4cm,0
OU-132-CP,AAGA,>4cm,1
OU-132-CP,ACER,<4cm,0
OU-132-CP,ACER,>4cm,0
OU-132-CP,AFRA,<4cm,0
OU-132-CP,AFRA,>4cm,0
OU-132-CP,AGAR,<4cm,0
OU-132-CP,AGAR,>4cm,0
OU-132-CP,AHUM,<4cm,0
OU-132-CP,AHUM,>4cm,0
OU-132-CP,ALAM,<4cm,0
OU-132-CP,ALAM,>4cm,0
OU-132-CP,CNAT,<4cm,0
OU-132-CP,CNAT,>4cm,0
OU-132-CP,DLAB,<4cm,0
OU-132-CP,DLAB,>4cm,0
OU-132-CP,DSTO,<4cm,2
OU-132-CP,DSTO,>4cm,1
OU-132-CP,EFAS,<4cm,0
OU-132-CP,EFAS,>4cm,0
OU-132-CP,HCUC,<4cm,0
OU-132-CP,HCUC,>4cm,0
OU-132-CP,MADR,<4cm,0
OU-132-CP,MADR,>4cm,0
OU-132-CP,MALI,<4cm,0
OU-132-CP,MALI,>4cm,0
OU-132-CP,MARE,<4cm,0
OU-132-CP,MARE,>4cm,0
OU-132-CP,MCAV,<4cm,1
OU-132-CP,MCAV,>4cm,4
OU-132-CP,MDEC,<4cm,0
OU-132-CP,MDEC,>4cm,2
OU-132-CP,MLAM,<4cm,0
OU-132-CP,MLAM,>4cm,0
OU-132-CP,MMEA,<4cm,0
OU-132-CP,MMEA,>4cm,1
OU-132-CP,MPHA,<4cm,0
OU-132-CP,MPHA,>4cm,0
OU-132-CP,MYCE,<4cm,0
OU-132-CP,MYCE,>4cm,0
OU-132-CP,OANN,<4cm,0
OU-132-CP,OANN,>4cm,0
OU-132-CP,ODIF,<4cm,0
OU-132-CP,ODIF,>4cm,0
OU-132-CP,OFAV,<4cm,0
OU-132-CP,OFAV,>4cm,0
OU-132-CP,PAST,<4cm,0
OU-132-CP,PAST,>4cm,9
OU-132-CP,PCLI,<4cm,0
OU-132-CP,PCLI,>4cm,0
OU-132-CP,PFUR,<4cm,0
OU-132-CP,PFUR,>4cm,0
OU-132-CP,PPOR,<4cm,1
OU-132-CP,PPOR,>4cm,1
OU-132-CP,PSTR,<4cm,0
OU-132-CP,PSTR,>4cm,0
OU-132-CP,SBOU,<4cm,2
OU-132-CP,SBOU,>4cm,1
OU-132-CP,SCOL,<4cm,0
OU-132-CP,SCOL,>4cm,0
OU-132-CP,SCUB,<4cm,0
OU-132-CP,SCUB,>4cm,0
OU-132-CP,SIDE,<4cm,6
OU-132-CP,SIDE,>4cm,0
OU-132-CP,SINT,<4cm,2
OU-132-CP,SINT,>4cm,7
OU-132-CP,SRAD,<4cm,0
OU-132-CP,SRAD,>4cm,1
OU-132-CP,SSID,<4cm,0
OU-132-CP,SSID,>4cm,5
OU-133-CP,AAGA,<4cm,0
OU-133-CP,AAGA,>4cm,1
OU-133-CP,ACER,<4cm,0
OU-133-CP,ACER,>4cm,0
OU-133-CP,AFRA,<4cm,0
OU-133-CP,AFRA,>4cm,0
OU-133-CP,AGAR,<4cm,0
OU-133-CP,AGAR,>4cm,0
OU-133-CP,AHUM,<4cm,0
OU-133-CP,AHUM,>4cm,0
OU-133-CP,ALAM,<4cm,0
OU-133-CP,ALAM,>4cm,0
OU-133-CP,CNAT,<4cm,0
OU-133-CP,CNAT,>4cm,0
OU-133-CP,DLAB,<4cm,0
OU-133-CP,DLAB,>4cm,0
OU-133-CP,DSTO,<4cm,1
OU-133-CP,DSTO,>4cm,1
OU-133-CP,EFAS,<4cm,0
OU-133-CP,EFAS,>4cm,0
OU-133-CP,HCUC,<4cm,0
OU-133-CP,HCUC,>4cm,0
OU-133-CP,MADR,<4cm,0
OU-133-CP,MADR,>4cm,0
OU-133-CP,MALI,<4cm,0
OU-133-CP,MALI,>4cm,0
OU-133-CP,MARE,<4cm,0
OU-133-CP,MARE,>4cm,0
OU-133-CP,MCAV,<4cm,10
OU-133-CP,MCAV,>4cm,5
OU-133-CP,MDEC,<4cm,0
OU-133-CP,MDEC,>4cm,0
OU-133-CP,MLAM,<4cm,0
OU-133-CP,MLAM,>4cm,0
OU-133-CP,MMEA,<4cm,0
OU-133-CP,MMEA,>4cm,0
OU-133-CP,MPHA,<4cm,0
OU-133-CP,MPHA,>4cm,0
OU-133-CP,MYCE,<4cm,0
OU-133-CP,MYCE,>4cm,0
OU-133-CP,OANN,<4cm,0
OU-133-CP,OANN,>4cm,0
OU-133-CP,ODIF,<4cm,0
OU-133-CP,ODIF,>4cm,0
OU-133-CP,OFAV,<4cm,0
OU-133-CP,OFAV,>4cm,0
OU-133-CP,PAST,<4cm,3
OU-133-CP,PAST,>4cm,14
OU-133-CP,PCLI,<4cm,0
OU-133-CP,PCLI,>4cm,0
OU-133-CP,PFUR,<4cm,0
OU-133-CP,PFUR,>4cm,0
OU-133-CP,PPOR,<4cm,0
OU-133-CP,PPOR,>4cm,0
OU-133-CP,PSTR,<4cm,1
OU-133-CP,PSTR,>4cm,0
OU-133-CP,SBOU,<4cm,0
OU-133-CP,SBOU,>4cm,0
OU-133-CP,SCOL,<4cm,0
OU-133-CP,SCOL,>4cm,0
OU-133-CP,SCUB,<4cm,0
OU-133-CP,SCUB,>4cm,0
OU-133-CP,SIDE,<4cm,7
OU-133-CP,SIDE,>4cm,0
OU-133-CP,SINT,<4cm,5
OU-133-CP,SINT,>4cm,6
OU-133-CP,SRAD,<4cm,0
OU-133-CP,SRAD,>4cm,0
OU-133-CP,SSID,<4cm,0
OU-133-CP,SSID,>4cm,5
OU-134-CP,AAGA,<4cm,0
OU-134-CP,AAGA,>4cm,0
OU-134-CP,ACER,<4cm,0
OU-134-CP,ACER,>4cm,0
OU-134-CP,AFRA,<4cm,0
OU-134-CP,AFRA,>4cm,0
OU-134-CP,AGAR,<4cm,0
OU-134-CP,AGAR,>4cm,0
OU-134-CP,AHUM,<4cm,0
OU-134-CP,AHUM,>4cm,0
OU-134-CP,ALAM,<4cm,0
OU-134-CP,ALAM,>4cm,0
OU-134-CP,CNAT,<4cm,0
OU-134-CP,CNAT,>4cm,0
OU-134-CP,DLAB,<4cm,0
OU-134-CP,DLAB,>4cm,0
OU-134-CP,DSTO,<4cm,0
OU-134-CP,DSTO,>4cm,2
OU-134-CP,EFAS,<4cm,0
OU-134-CP,EFAS,>4cm,0
OU-134-CP,HCUC,<4cm,0
OU-134-CP,HCUC,>4cm,0
OU-134-CP,MADR,<4cm,0
OU-134-CP,MADR,>4cm,0
OU-134-CP,MALI,<4cm,0
OU-134-CP,MALI,>4cm,0
OU-134-CP,MARE,<4cm,0
OU-134-CP,MARE,>4cm,0
OU-134-CP,MCAV,<4cm,5
OU-134-CP,MCAV,>4cm,2
OU-134-CP,MDEC,<4cm,0
OU-134-CP,MDEC,>4cm,0
OU-134-CP,MLAM,<4cm,0
OU-134-CP,MLAM,>4cm,0
OU-134-CP,MMEA,<4cm,0
OU-134-CP,MMEA,>4cm,0
OU-134-CP,MPHA,<4cm,0
OU-134-CP,MPHA,>4cm,0
OU-134-CP,MYCE,<4cm,0
OU-134-CP,MYCE,>4cm,0
OU-134-CP,OANN,<4cm,0
OU-134-CP,OANN,>4cm,0
OU-134-CP,ODIF,<4cm,0
OU-134-CP,ODIF,>4cm,0
OU-134-CP,OFAV,<4cm,0
OU-134-CP,OFAV,>4cm,0
OU-134-CP,PAST,<4cm,4
OU-134-CP,PAST,>4cm,8
OU-134-CP,PCLI,<4cm,0
OU-134-CP,PCLI,>4cm,0
OU-134-CP,PFUR,<4cm,0
OU-134-CP,PFUR,>4cm,0
OU-134-CP,PPOR,<4cm,0
OU-134-CP,PPOR,>4cm,1
OU-134-CP,PSTR,<4cm,0
OU-134-CP,PSTR,>4cm,1
OU-134-CP,SBOU,<4cm,0
OU-134-CP,SBOU,>4cm,0
OU-134-CP,SCOL,<4cm,0
OU-134-CP,SCOL,>4cm,0
OU-134-CP,SCUB,<4cm,0
OU-134-CP,SCUB,>4cm,0
OU-134-CP,SIDE,<4cm,15
OU-134-CP,SIDE,>4cm,1
OU-134-CP,SINT,<4cm,6
OU-134-CP,SINT,>4cm,5
OU-134-CP,SRAD,<4cm,0
OU-134-CP,SRAD,>4cm,0
OU-134-CP,SSID,<4cm,0
OU-134-CP,SSID,>4cm,3
OU-135-CP,AAGA,<4cm,0
OU-135-CP,AAGA,>4cm,0
OU-135-CP,ACER,<4cm,0
OU-135-CP,ACER,>4cm,0
OU-135-CP,AFRA,<4cm,0
OU-135-CP,AFRA,>4cm,0
OU-135-CP,AGAR,<4cm,0
OU-135-CP,AGAR,>4cm,0
OU-135-CP,AHUM,<4cm,0
OU-135-CP,AHUM,>4cm,0
OU-135-CP,ALAM,<4cm,0
OU-135-CP,ALAM,>4cm,0
OU-135-CP,CNAT,<4cm,0
OU-135-CP,CNAT,>4cm,0
OU-135-CP,DLAB,<4cm,0
OU-135-CP,DLAB,>4cm,1
OU-135-CP,DSTO,<4cm,0
OU-135-CP,DSTO,>4cm,1
OU-135-CP,EFAS,<4cm,1
OU-135-CP,EFAS,>4cm,0
OU-135-CP,HCUC,<4cm,0
OU-135-CP,HCUC,>4cm,0
OU-135-CP,MADR,<4cm,0
OU-135-CP,MADR,>4cm,0
OU-135-CP,MALI,<4cm,0
OU-135-CP,MALI,>4cm,0
OU-135-CP,MARE,<4cm,0
OU-135-CP,MARE,>4cm,0
OU-135-CP,MCAV,<4cm,11
OU-135-CP,MCAV,>4cm,6
OU-135-CP,MDEC,<4cm,1
OU-135-CP,MDEC,>4cm,1
OU-135-CP,MLAM,<4cm,0
OU-135-CP,MLAM,>4cm,0
OU-135-CP,MMEA,<4cm,0
OU-135-CP,MMEA,>4cm,0
OU-135-CP,MPHA,<4cm,0
OU-135-CP,MPHA,>4cm,0
OU-135-CP,MYCE,<4cm,0
OU-135-CP,MYCE,>4cm,0
OU-135-CP,OANN,<4cm,0
OU-135-CP,OANN,>4cm,0
OU-135-CP,ODIF,<4cm,0
OU-135-CP,ODIF,>4cm,0
OU-135-CP,OFAV,<4cm,0
OU-135-CP,OFAV,>4cm,0
OU-135-CP,PAST,<4cm,0
OU-135-CP,PAST,>4cm,11
OU-135-CP,PCLI,<4cm,0
OU-135-CP,PCLI,>4cm,0
OU-135-CP,PFUR,<4cm,0
OU-135-CP,PFUR,>4cm,0
OU-135-CP,PPOR,<4cm,0
OU-135-CP,PPOR,>4cm,0
OU-135-CP,PSTR,<4cm,1
OU-135-CP,PSTR,>4cm,0
OU-135-CP,SBOU,<4cm,0
OU-135-CP,SBOU,>4cm,0
OU-135-CP,SCOL,<4cm,0
OU-135-CP,SCOL,>4cm,0
OU-135-CP,SCUB,<4cm,0
OU-135-CP,SCUB,>4cm,0
OU-135-CP,SIDE,<4cm,6
OU-135-CP,SIDE,>4cm,0
OU-135-CP,SINT,<4cm,4
OU-135-CP,SINT,>4cm,5
OU-135-CP,SRAD,<4cm,0
OU-135-CP,SRAD,>4cm,0
OU-135-CP,SSID,<4cm,0
OU-135-CP,SSID,>4cm,6
OU-136-CP,AAGA,<4cm,0
OU-136-CP,AAGA,>4cm,0
OU-136-CP,ACER,<4cm,0
OU-136-CP,ACER,>4cm,0
OU-136-CP,AFRA,<4cm,0
OU-136-CP,AFRA,>4cm,0
OU-136-CP,AGAR,<4cm,0
OU-136-CP,AGAR,>4cm,0
OU-136-CP,AHUM,<4cm,0
OU-136-CP,AHUM,>4cm,0
OU-136-CP,ALAM,<4cm,0
OU-136-CP,ALAM,>4cm,0
OU-136-CP,CNAT,<4cm,0
OU-136-CP,CNAT,>4cm,1
OU-136-CP,DLAB,<4cm,0
OU-136-CP,DLAB,>4cm,0
OU-136-CP,DSTO,<4cm,1
OU-136-CP,DSTO,>4cm,0
OU-136-CP,EFAS,<4cm,0
OU-136-CP,EFAS,>4cm,0
OU-136-CP,HCUC,<4cm,0
OU-136-CP,HCUC,>4cm,0
OU-136-CP,MADR,<4cm,0
OU-136-CP,MADR,>4cm,0
OU-136-CP,MALI,<4cm,0
OU-136-CP,MALI,>4cm,0
OU-136-CP,MARE,<4cm,0
OU-136-CP,MARE,>4cm,0
OU-136-CP,MCAV,<4cm,0
OU-136-CP,MCAV,>4cm,3
OU-136-CP,MDEC,<4cm,0
OU-136-CP,MDEC,>4cm,1
OU-136-CP,MLAM,<4cm,0
OU-136-CP,MLAM,>4cm,0
OU-136-CP,MMEA,<4cm,1
OU-136-CP,MMEA,>4cm,0
OU-136-CP,MPHA,<4cm,0
OU-136-CP,MPHA,>4cm,0
OU-136-CP,MYCE,<4cm,0
OU-136-CP,MYCE,>4cm,0
OU-136-CP,OANN,<4cm,0
OU-136-CP,OANN,>4cm,0
OU-136-CP,ODIF,<4cm,0
OU-136-CP,ODIF,>4cm,0
OU-136-CP,OFAV,<4cm,0
OU-136-CP,OFAV,>4cm,0
OU-136-CP,PAST,<4cm,1
OU-136-CP,PAST,>4cm,14
OU-136-CP,PCLI,<4cm,0
OU-136-CP,PCLI,>4cm,0
OU-136-CP,PFUR,<4cm,0
OU-136-CP,PFUR,>4cm,0
OU-136-CP,PPOR,<4cm,0
OU-136-CP,PPOR,>4cm,5
OU-136-CP,PSTR,<4cm,0
OU-136-CP,PSTR,>4cm,0
OU-136-CP,SBOU,<4cm,0
OU-136-CP,SBOU,>4cm,0
OU-136-CP,SCOL,<4cm,0
OU-136-CP,SCOL,>4cm,0
OU-136-CP,SCUB,<4cm,0
OU-136-CP,SCUB,>4cm,0
OU-136-CP,SIDE,<4cm,11
OU-136-CP,SIDE,>4cm,0
OU-136-CP,SINT,<4cm,6
OU-136-CP,SINT,>4cm,9
OU-136-CP,SRAD,<4cm,0
OU-136-CP,SRAD,>4cm,0
OU-136-CP,SSID,<4cm,0
OU-136-CP,SSID,>4cm,5
OU-137-CP,AAGA,<4cm,0
OU-137-CP,AAGA,>4cm,0
OU-137-CP,ACER,<4cm,0
OU-137-CP,ACER,>4cm,0
OU-137-CP,AFRA,<4cm,0
OU-137-CP,AFRA,>4cm,0
OU-137-CP,AGAR,<4cm,0
OU-137-CP,AGAR,>4cm,0
OU-137-CP,AHUM,<4cm,0
OU-137-CP,AHUM,>4cm,0
OU-137-CP,ALAM,<4cm,0
OU-137-CP,ALAM,>4cm,0
OU-137-CP,CNAT,<4cm,0
OU-137-CP,CNAT,>4cm,0
OU-137-CP,DLAB,<4cm,0
OU-137-CP,DLAB,>4cm,0
OU-137-CP,DSTO,<4cm,1
OU-137-CP,DSTO,>4cm,0
OU-137-CP,EFAS,<4cm,0
