batch,site,latitude,longitude,subregion,zone,f_habitat,habitat,site_comments,team,transect_num,date,end_depth,surveyor,shared,buddy,transect_comments,no_corals_4cm,species,width,height,bleaching,old_mortality,recent_mortality,other_recent_mortality,disease_recent_moratlity,tl_rate,d_condition,o_condition,field_habitat
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,PAST,25,8,Not Bleached,10,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,PAST,11,1,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,EFAS,22,12,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,MCAV,12,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,MDEC,20,15,Not Bleached,80,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,PAST,15,4,Partly Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,MDEC,10,5,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,SRAD,8,1,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,MMEA,8,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-10T00:00:00Z,63,ADNA,0,NA,Lots of large barrel sponges!,FALSE,MMEA,12,4,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SINT,15,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SINT,5,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SINT,5,1,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SINT,15,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SSID,13,2,Not Bleached,0,5,5,0,NA,NA,OGI,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SSID,7,3,Not Bleached,0,10,10,0,NA,NA,OGI,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SRAD,14,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,PPOR,14,8,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SSID,11,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,MMEA,14,3,Not Bleached,10,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,MCAV,17,5,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SINT,4,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3091,26.096800000000002,-80.0885,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-10T00:00:00Z,65,ANKO,0,NA,NA,FALSE,SSID,11,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,43,XASE,0,XS,Data collected by ML,FALSE,PAST,8,4,Not Bleached,0,5,5,0,NA,NA,OGI,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,43,XASE,0,XS,Data collected by ML,FALSE,MCAV,7,4,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,43,XASE,0,XS,Data collected by ML,FALSE,MCAV,8,10,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,43,XASE,0,XS,Data collected by ML,FALSE,SSID,6,3,Not Bleached,85,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,44,MOHI,0,NA,NA,FALSE,SSID,4,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,44,MOHI,0,NA,NA,FALSE,SINT,6,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,44,MOHI,0,NA,NA,FALSE,PAST,7,5,Not Bleached,5,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,44,MOHI,0,NA,NA,FALSE,SINT,7,2,Not Bleached,3,0,0,0,NA,DC,OGI,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,44,MOHI,0,NA,NA,FALSE,MMEA,9,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3092,26.0918,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,44,MOHI,0,NA,NA,FALSE,DSTO,8,4,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,42,XASE,0,XS,Data collected by ML,FALSE,PAST,11,4,Not Bleached,0,0,0,0,NA,NA,OGI,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,42,XASE,0,XS,Data collected by ML,FALSE,MCAV,24,11,Not Bleached,0,0,0,0,NA,NA,OGI,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,42,XASE,0,XS,Data collected by ML,FALSE,MAUR,13,5,Not Bleached,10,0,0,0,NA,NA,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,42,XASE,0,XS,Data collected by ML,FALSE,MCAV,17,10,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,42,XASE,0,XS,Data collected by ML,FALSE,SINT,15,10,Partly Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,42,XASE,0,XS,Data collected by ML,FALSE,SINT,7,3,Not Bleached,0,0,0,0,NA,NA,SC,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,1,2024-09-12T00:00:00Z,42,XASE,0,XS,Data collected by ML,FALSE,EFAS,13,12,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,45,MOHI,0,NA,NA,FALSE,SINT,10,6,Pale,7,0,0,0,NA,DC,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,45,MOHI,0,NA,NA,FALSE,PAST,23,12,Not Bleached,2,3,3,0,NA,NA,"PRD, OGI",NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,45,MOHI,0,NA,NA,FALSE,MALI,28,4,Not Bleached,3,0,0,0,NA,NA,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,45,MOHI,0,NA,NA,FALSE,SINT,7,6,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3093,26.0909,-80.0915,Broward-Miami,Forereef,Contiguous Reef Other,LIRM,NA,Shedd Aquarium,2,2024-09-12T00:00:00Z,45,MOHI,0,NA,NA,FALSE,MCAV,5,3,Pale,0,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,PCLI,4,1,Not Bleached,1,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,ACER,24,18,Not Bleached,15,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,PAST,18,7,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,PAST,13,6,Not Bleached,2,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,ACER,25,10,Not Bleached,60,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,PCLI,5,2,Not Bleached,2,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,MMEA,12,4,Not Bleached,3,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,ACER,10,7,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,SBOU,6,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,SSID,4,1,Pale,0,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,PPOR,5,3,Not Bleached,1,5,5,0,NA,NA,PRD,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,15,MOHI,0,NA,NA,FALSE,ACER,25,15,Pale,7,0,0,0,NA,NA,NA,NA
2024B,AA3094,26.099233,-80.10165,Broward-Miami,Forereef,Contiguous Reef Other,RGSH,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,15,AMSE,0,Morgan H,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,ACER,10,6,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,ACER,25,17,Not Bleached,15,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,ACER,15,10,Not Bleached,20,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,ACER,30,15,Not Bleached,60,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,ACER,22,17,Not Bleached,60,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,ACER,55,20,Not Bleached,85,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,ACER,30,17,Not Bleached,50,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,PAST,11,8,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,1,2024-09-09T00:00:00Z,13,XASE,0,XS,Data collected by ML,FALSE,SSID,25,20,Not Bleached,85,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,PAST,4,1,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,PCLI,65,16,Not Bleached,40,0,0,0,NA,NA,CLN,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,ACER,28,25,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,SBOU,42,32,Not Bleached,25,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,PAST,11,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,ACER,35,10,Not Bleached,75,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,PAST,6,2,Not Bleached,50,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,ACER,20,16,Not Bleached,75,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,ACER,19,9,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,ACER,15,5,Not Bleached,45,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,ACER,22,12,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,PAST,14,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3096,26.086131,-80.102996,Broward-Miami,Forereef,Reef Rubble,RGSH,NA,Shedd Aquarium,2,2024-09-09T00:00:00Z,14,ROCU,0,NA,NA,FALSE,ACER,20,12,Not Bleached,30,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,SRAD,8,4,Pale,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,FFRA,7,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,PAST,7,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,SRAD,5,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,SRAD,5,1,Partly Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,MCAV,5,1,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,SBOU,5,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,MCAV,8,2,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,SRAD,5,2,Pale,0,50,50,0,NA,NA,SC,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,PAST,12,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,1,2024-09-11T00:00:00Z,30,ROCU,0,MS/CJ,RC entered for Tina,FALSE,SRAD,9,3,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,MCAV,5,2,Pale,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,MCAV,25,16,Not Bleached,95,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,SSID,20,1,Not Bleached,95,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,SSID,12,1,Pale,1,0,0,0,NA,NA,OGI,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,SRAD,9,5,Partly Bleached,5,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,MCAV,15,5,Pale,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,SSID,5,2,Pale,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,SSID,5,1,Not Bleached,0,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,SINT,25,6,Not Bleached,15,0,0,0,NA,NA,NA,NA
2024B,AA3110,26.0985,-80.0959,Broward-Miami,Forereef,Reef Rubble,LIRI,NA,Shedd Aquarium,2,2024-09-11T00:00:00Z,31,CAJO,0,NA,NA,FALSE,SCUB,4,1,Not Bleached,0,0,0,0,NA,NA,NA,NA
