site,transect_num,class,date,latitude,longitude,penip_site,reef,direction,distance_m,taxon,count,taxclass
3110,2,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,MAUR,0,MAUR>4cm
3110,2,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,FFRA,0,FFRA>4cm
3110,2,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,SCUB,1,SCUB>4cm
3110,3,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,DSTO,0,DSTO>4cm
3110,3,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,MMEA,0,MMEA>4cm
3110,3,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,PCLI,0,PCLI>4cm
3110,3,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,PSTR,2,PSTR>4cm
3110,3,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,CNAT,0,CNAT>4cm
3110,3,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,DLAB,0,DLAB>4cm
3110,3,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,MALI,0,MALI>4cm
3110,4,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,DSTO,1,DSTO>4cm
3110,4,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,MMEA,0,MMEA>4cm
3110,4,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,PCLI,0,PCLI>4cm
3110,4,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,PSTR,0,PSTR>4cm
3110,4,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,CNAT,0,CNAT>4cm
3110,4,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,DLAB,0,DLAB>4cm
3110,4,>4cm,2024-09-11T00:00:00Z,26.0985,-80.0959,IRN3-410,IR,N,410,MALI,0,MALI>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MCAV,0,MCAV>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PAST,0,PAST>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SRAD,0,SRAD>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SINT,0,SINT>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SBOU,0,SBOU>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SSID,0,SSID>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,DSTO,0,DSTO>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PPOR,0,PPOR>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,AAGA,0,AAGA>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MMEA,0,MMEA>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PCLI,0,PCLI>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PSTR,0,PSTR>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,CNAT,0,CNAT>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,ACER,0,ACER>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MDEC,0,MDEC>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,EFAS,0,EFAS>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,OANN,0,OANN>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,OFRA,0,OFRA>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PFUR,0,PFUR>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,DLAB,0,DLAB>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,OFAV,0,OFAV>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PDIV,0,PDIV>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,AFRA,0,AFRA>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MALI,0,MALI>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MAUR,0,MAUR>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,FFRA,0,FFRA>4cm
3072,1,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SCUB,0,SCUB>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MCAV,0,MCAV>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PAST,0,PAST>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SRAD,0,SRAD>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SINT,0,SINT>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SBOU,0,SBOU>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SSID,0,SSID>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,DSTO,0,DSTO>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PPOR,0,PPOR>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,AAGA,0,AAGA>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MMEA,0,MMEA>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PCLI,0,PCLI>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PSTR,0,PSTR>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,CNAT,0,CNAT>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,ACER,0,ACER>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MDEC,0,MDEC>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,EFAS,0,EFAS>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,OANN,0,OANN>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,OFRA,0,OFRA>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PFUR,0,PFUR>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,DLAB,0,DLAB>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,OFAV,0,OFAV>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,PDIV,0,PDIV>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,AFRA,0,AFRA>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MALI,0,MALI>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,MAUR,0,MAUR>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,FFRA,0,FFRA>4cm
3076,1,>4cm,2024-09-09T00:00:00Z,26.092,-80.1032,IRS1-110,NRC,S,110,SCUB,0,SCUB>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,MCAV,0,MCAV>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,PAST,0,PAST>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,SRAD,0,SRAD>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,SINT,0,SINT>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,SBOU,0,SBOU>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,SSID,0,SSID>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,DSTO,0,DSTO>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,PPOR,0,PPOR>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,AAGA,0,AAGA>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,MMEA,0,MMEA>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,PCLI,0,PCLI>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,PSTR,0,PSTR>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,CNAT,0,CNAT>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,ACER,0,ACER>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,MDEC,0,MDEC>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,EFAS,0,EFAS>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,OANN,0,OANN>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,OFRA,0,OFRA>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,PFUR,0,PFUR>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,DLAB,0,DLAB>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,OFAV,0,OFAV>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,PDIV,0,PDIV>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,AFRA,0,AFRA>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,MALI,0,MALI>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,MAUR,0,MAUR>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,FFRA,0,FFRA>4cm
3094,2,>4cm,2024-09-11T00:00:00Z,26.099233,-80.10165,WPLG-Acer,NRC,N,540,SCUB,0,SCUB>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,MCAV,0,MCAV>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,PAST,0,PAST>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,SRAD,0,SRAD>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,SINT,0,SINT>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,SBOU,0,SBOU>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,SSID,0,SSID>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,DSTO,0,DSTO>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,PPOR,0,PPOR>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,AAGA,0,AAGA>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,MMEA,0,MMEA>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,PCLI,0,PCLI>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,PSTR,0,PSTR>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,CNAT,0,CNAT>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,ACER,0,ACER>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,MDEC,0,MDEC>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,EFAS,0,EFAS>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,OANN,0,OANN>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,OFRA,0,OFRA>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,PFUR,0,PFUR>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,DLAB,0,DLAB>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,OFAV,0,OFAV>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,PDIV,0,PDIV>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,AFRA,0,AFRA>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,MALI,0,MALI>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,MAUR,0,MAUR>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,FFRA,0,FFRA>4cm
1138,2,>4cm,2024-09-09T00:00:00Z,26.07617,-80.107391,1138,NRC,S,1800,SCUB,0,SCUB>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MCAV,0,MCAV>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PAST,0,PAST>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SRAD,0,SRAD>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SINT,0,SINT>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SBOU,0,SBOU>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SSID,0,SSID>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,DSTO,0,DSTO>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PPOR,0,PPOR>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,AAGA,0,AAGA>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MMEA,0,MMEA>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PCLI,0,PCLI>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PSTR,0,PSTR>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,CNAT,0,CNAT>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,ACER,0,ACER>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MDEC,0,MDEC>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,EFAS,0,EFAS>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,OANN,0,OANN>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,OFRA,0,OFRA>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PFUR,0,PFUR>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,DLAB,0,DLAB>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,OFAV,0,OFAV>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,PDIV,0,PDIV>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,AFRA,0,AFRA>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MALI,0,MALI>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,MAUR,0,MAUR>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,FFRA,0,FFRA>4cm
3072,2,>4cm,2024-09-11T00:00:00Z,26.0962,-80.0959,IRN3-210,NRC,N,210,SCUB,0,SCUB>4cm
1124,3,>4cm,2024-09-12T00:00:00Z,26.109669,-80.091848,1124,IR,N,1700,DSTO,0,DSTO>4cm
1124,3,>4cm,2024-09-12T00:00:00Z,26.109669,-80.091848,1124,IR,N,1700,MMEA,0,MMEA>4cm
1124,3,>4cm,2024-09-12T00:00:00Z,26.109669,-80.091848,1124,IR,N,1700,PCLI,0,PCLI>4cm
1124,3,>4cm,2024-09-12T00:00:00Z,26.109669,-80.091848,1124,IR,N,1700,PSTR,0,PSTR>4cm
1124,3,>4cm,2024-09-12T00:00:00Z,26.109669,-80.091848,1124,IR,N,1700,CNAT,0,CNAT>4cm
1124,3,>4cm,2024-09-12T00:00:00Z,26.109669,-80.091848,1124,IR,N,1700,DLAB,0,DLAB>4cm
1124,3,>4cm,2024-09-12T00:00:00Z,26.109669,-80.091848,1124,IR,N,1700,MALI,0,MALI>4cm
1127,3,>4cm,2024-09-11T00:00:00Z,26.100054,-80.100204,1127,NRC,N,640,DSTO,0,DSTO>4cm
1127,3,>4cm,2024-09-11T00:00:00Z,26.100054,-80.100204,1127,NRC,N,640,MMEA,0,MMEA>4cm
1127,3,>4cm,2024-09-11T00:00:00Z,26.100054,-80.100204,1127,NRC,N,640,PCLI,0,PCLI>4cm
1127,3,>4cm,2024-09-11T00:00:00Z,26.100054,-80.100204,1127,NRC,N,640,PSTR,0,PSTR>4cm
1127,3,>4cm,2024-09-11T00:00:00Z,26.100054,-80.100204,1127,NRC,N,640,CNAT,0,CNAT>4cm
1127,3,>4cm,2024-09-11T00:00:00Z,26.100054,-80.100204,1127,NRC,N,640,DLAB,0,DLAB>4cm
1127,3,>4cm,2024-09-11T00:00:00Z,26.100054,-80.100204,1127,NRC,N,640,MALI,0,MALI>4cm
1128,3,>4cm,2024-09-11T00:00:00Z,26.099588,-80.098213,1128,NRC,N,580,DSTO,0,DSTO>4cm
1128,3,>4cm,2024-09-11T00:00:00Z,26.099588,-80.098213,1128,NRC,N,580,MMEA,0,MMEA>4cm
1128,3,>4cm,2024-09-11T00:00:00Z,26.099588,-80.098213,1128,NRC,N,580,PCLI,0,PCLI>4cm
1128,3,>4cm,2024-09-11T00:00:00Z,26.099588,-80.098213,1128,NRC,N,580,PSTR,0,PSTR>4cm
1128,3,>4cm,2024-09-11T00:00:00Z,26.099588,-80.098213,1128,NRC,N,580,CNAT,0,CNAT>4cm
1128,3,>4cm,2024-09-11T00:00:00Z,26.099588,-80.098213,1128,NRC,N,580,DLAB,0,DLAB>4cm
1128,3,>4cm,2024-09-11T00:00:00Z,26.099588,-80.098213,1128,NRC,N,580,MALI,0,MALI>4cm
1130,3,>4cm,2024-09-09T00:00:00Z,26.088783,-80.102791,1130,NRC,S,460,DSTO,0,DSTO>4cm
1130,3,>4cm,2024-09-09T00:00:00Z,26.088783,-80.102791,1130,NRC,S,460,MMEA,0,MMEA>4cm
1130,3,>4cm,2024-09-09T00:00:00Z,26.088783,-80.102791,1130,NRC,S,460,PCLI,0,PCLI>4cm
1130,3,>4cm,2024-09-09T00:00:00Z,26.088783,-80.102791,1130,NRC,S,460,PSTR,0,PSTR>4cm
1130,3,>4cm,2024-09-09T00:00:00Z,26.088783,-80.102791,1130,NRC,S,460,CNAT,0,CNAT>4cm
1130,3,>4cm,2024-09-09T00:00:00Z,26.088783,-80.102791,1130,NRC,S,460,DLAB,0,DLAB>4cm
1130,3,>4cm,2024-09-09T00:00:00Z,26.088783,-80.102791,1130,NRC,S,460,MALI,0,MALI>4cm
1132,3,>4cm,2024-09-09T00:00:00Z,26.086096,-80.106316,1132,NRC,S,730,DSTO,0,DSTO>4cm
1132,3,>4cm,2024-09-09T00:00:00Z,26.086096,-80.106316,1132,NRC,S,730,MMEA,0,MMEA>4cm
1132,3,>4cm,2024-09-09T00:00:00Z,26.086096,-80.106316,1132,NRC,S,730,PCLI,0,PCLI>4cm
1132,3,>4cm,2024-09-09T00:00:00Z,26.086096,-80.106316,1132,NRC,S,730,PSTR,0,PSTR>4cm
1132,3,>4cm,2024-09-09T00:00:00Z,26.086096,-80.106316,1132,NRC,S,730,CNAT,0,CNAT>4cm
1132,3,>4cm,2024-09-09T00:00:00Z,26.086096,-80.106316,1132,NRC,S,730,DLAB,0,DLAB>4cm
1132,3,>4cm,2024-09-09T00:00:00Z,26.086096,-80.106316,1132,NRC,S,730,MALI,0,MALI>4cm
1137,3,>4cm,2024-09-09T00:00:00Z,26.076626,-80.107887,1137,NRC,S,1740,DSTO,0,DSTO>4cm
1137,3,>4cm,2024-09-09T00:00:00Z,26.076626,-80.107887,1137,NRC,S,1740,MMEA,0,MMEA>4cm
1137,3,>4cm,2024-09-09T00:00:00Z,26.076626,-80.107887,1137,NRC,S,1740,PCLI,0,PCLI>4cm
1137,3,>4cm,2024-09-09T00:00:00Z,26.076626,-80.107887,1137,NRC,S,1740,PSTR,0,PSTR>4cm
1137,3,>4cm,2024-09-09T00:00:00Z,26.076626,-80.107887,1137,NRC,S,1740,CNAT,0,CNAT>4cm
1137,3,>4cm,2024-09-09T00:00:00Z,26.076626,-80.107887,1137,NRC,S,1740,DLAB,0,DLAB>4cm
1137,3,>4cm,2024-09-09T00:00:00Z,26.076626,-80.107887,1137,NRC,S,1740,MALI,0,MALI>4cm
2111,3,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,2111,NRC,N,1700,DSTO,0,DSTO>4cm
2111,3,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,2111,NRC,N,1700,MMEA,0,MMEA>4cm
2111,3,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,2111,NRC,N,1700,PCLI,0,PCLI>4cm
2111,3,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,2111,NRC,N,1700,PSTR,0,PSTR>4cm
2111,3,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,2111,NRC,N,1700,CNAT,0,CNAT>4cm
2111,3,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,2111,NRC,N,1700,DLAB,0,DLAB>4cm
2111,3,>4cm,2024-09-12T00:00:00Z,26.109543,-80.101639,2111,NRC,N,1700,MALI,0,MALI>4cm
2116,3,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,2116,NRC,S,1700,DSTO,0,DSTO>4cm
2116,3,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,2116,NRC,S,1700,MMEA,0,MMEA>4cm
2116,3,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,2116,NRC,S,1700,PCLI,0,PCLI>4cm
2116,3,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,2116,NRC,S,1700,PSTR,0,PSTR>4cm
2116,3,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,2116,NRC,S,1700,CNAT,0,CNAT>4cm
2116,3,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,2116,NRC,S,1700,DLAB,0,DLAB>4cm
2116,3,>4cm,2024-09-09T00:00:00Z,26.077074,-80.107384,2116,NRC,S,1700,MALI,0,MALI>4cm
2120,3,>4cm,2024-09-10T00:00:00Z,26.069349,-80.099442,2120,IR,S,2600,DSTO,0,DSTO>4cm
2120,3,>4cm,2024-09-10T00:00:00Z,26.069349,-80.099442,2120,IR,S,2600,MMEA,0,MMEA>4cm
2120,3,>4cm,2024-09-10T00:00:00Z,26.069349,-80.099442,2120,IR,S,2600,PCLI,0,PCLI>4cm
2120,3,>4cm,2024-09-10T00:00:00Z,26.069349,-80.099442,2120,IR,S,2600,PSTR,0,PSTR>4cm
2120,3,>4cm,2024-09-10T00:00:00Z,26.069349,-80.099442,2120,IR,S,2600,CNAT,0,CNAT>4cm
